Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR,is_cascading_material_failure VRBA,is_possible_seal_failure VRBA,inv_rsam_quality_acceleration VRBA,is_pressurizing VRBA,slope_ratio VRBA,num_state_changes_inv_rsam VRBA,num_state_changes_log_dsar VRBA,is_hydrothermal_seal VRBA,falling_rsam_acceleration VRBA,falling_rsam_slope VRBA,falling_rsam_mean_derivative VRBA,falling_rsam_mean_abs_derivative VRBA,quiescence_rsam_duration VRBA,quiescence_rsam_drop_ratio VRBA,is_cascading_material_failure VORI,is_possible_seal_failure VORI,inv_rsam_quality_acceleration VORI,is_pressurizing VORI,slope_ratio VORI,num_state_changes_inv_rsam VORI,num_state_changes_log_dsar VORI,is_hydrothermal_seal VORI,falling_rsam_acceleration VORI,falling_rsam_slope VORI,falling_rsam_mean_derivative VORI,falling_rsam_mean_abs_derivative VORI,quiescence_rsam_duration VORI,quiescence_rsam_drop_ratio VORI
0.0,59.89156124009454,59.93326845544279,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-363.82048591726954,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
11.02460725705547,59.89156124009454,59.93326845544279,0,0,0,0,-53.92291972496337,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,421.7796503514907,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
56.55498401223412,59.8359516196302,59.93326845544279,0,0,0,1,10.834858572550548,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-164.34002285348976,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
42.221604337550396,59.86375642986237,59.93326845544279,0,0,0,0,-343.28652265582883,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-670.1039375529471,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
45.26623105797303,59.89156124009454,59.93326845544279,0,0,0,1,-16.644956919701393,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,45.20847246118792,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,50.71597386347838,59.93326845544279,0,0,0,1,302.4844024903622,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1071.1466254742306,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,59.849854024746286,59.93326845544279,0,0,0,0,-70.54669598342909,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-22.31896171335066,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,59.89156124009454,59.93326845544279,0,0,0,1,35.26192561532303,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-980.9659026289135,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,59.89156124009454,59.93326845544279,0,0,0,0,1.581196307372698,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,138.50711420724292,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,49.881829556513274,59.93326845544279,0,0,0,1,311.0574499024586,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9434.887384914147,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,20.200194633671625,59.93326845544279,0,0,0,0,-100.21295115803228,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20.794838148527415,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,0.0,0.0,0,0,0,1,5.8896719662244195,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,5.8896719662244195,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,0.0,0.0,0,0,0,1,138.36873204681092,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,138.36873204681092,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,37.32795773668845,51.8142638676491,0,0,0,0,-3.4602483471236667,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-106.59601270026137,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,59.905463645210624,59.93326845544279,0,0,0,1,139.1187217355289,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,691.7195454428481,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,59.08522174336161,59.93326845544279,0,0,0,1,277.76657132892865,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1391.5797855984367,3,2,1,2.1606170210432266e-05,-15.428319715680548,-0.003627007548869489,0.003886683576437305,28.433333333333334,0.6326515627765444
38.84331989434172,59.86375642986237,59.93326845544279,0,0,0,0,-14.386193580355828,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-832.761027325773,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.961073265674955,59.93326845544279,59.93326845544279,0,0,0,1,25.85983669610956,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-49.79508007858718,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,56.165716668983734,59.93326845544279,0,0,0,1,-1000.5518056844926,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-48.53543360927632,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,59.93326845544279,59.93326845544279,0,0,0,1,-162.22305282216377,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,189.93968865655907,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.66912275823717,59.780341999165856,59.93326845544279,0,0,0,1,10.079921489714403,2,4,1,1.622923761511825e-06,-1.3226583102982585,-0.0003088509219634144,0.00031264486848705923,23.216666666666665,0.5821715367205121,0,0,0,1,-304.2110937886631,5,3,1,1.4967476208243051e-05,-13.726431685926125,-0.0029589324975367996,0.002980342148419492,23.5,0.6418729571291165
58.26497984151258,59.93326845544279,59.93326845544279,0,0,0,0,-61.776936270309704,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,390.02722778664645,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,59.93326845544279,59.93326845544279,0,0,0,1,287.4255371408623,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-34.344477096106665,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,59.93326845544279,59.93326845544279,0,0,0,1,739.970129963581,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2503.5505271610905,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,59.93326845544279,59.93326845544279,0,0,0,0,-132.96685808828215,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,608.3431439191436,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
49.631586264423746,58.390101487557345,58.390101487557345,0,0,0,0,-85.34225075183923,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-88.55058014539364,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
34.54747671347143,59.93326845544279,59.93326845544279,0,0,0,0,39.78932063413839,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,149.687354799746,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0
37.17503128041152,59.905463645210624,59.93326845544279,0,0,0,0,-71.88688037745126,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,19.290030865445864,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
35.93771722507994,58.59863756429863,59.93326845544279,0,0,0,0,-33.754613824225714,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,101.63408293805595,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0
21.54872792993188,59.93326845544279,59.93326845544279,0,0,0,0,-3.799907625467078,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-112.43077733297436,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
12.345335743083554,59.93326845544279,59.93326845544279,0,0,0,0,-1351.925513949156,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,38.38531760716352,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,29.417489225636036,59.93326845544279,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-19.889567700551638,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0
18.921173362991798,52.592798554149866,59.93326845544279,0,0,0,0,-1.060711169612426,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,25.588703116318197,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
29.069929097733908,59.905463645210624,59.93326845544279,0,0,0,0,-83.97166777903398,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,32.15710630642079,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0
50.159877658834986,59.877658834978455,59.93326845544279,0,0,0,0,-81.33141918124034,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-29.847081666085337,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
38.73210065341304,59.93326845544279,59.93326845544279,0,0,0,0,-13.968321032613469,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-53.77841795914542,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0
28.319199221465315,59.93326845544279,59.93326845544279,0,0,0,0,-80.29770148226417,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,49.85280249923096,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
35.2286945641596,59.905463645210624,59.93326845544279,0,0,0,0,7.019047196004349,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44.48272185493461,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
44.3625747254275,59.86375642986237,59.93326845544279,0,0,0,1,104.75370816481464,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,29.60042001848635,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0
42.485750034756016,59.93326845544279,59.93326845544279,0,0,0,1,-67.60089530399998,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-136.87440142637425,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0
38.78771027387738,59.08522174336161,59.93326845544279,0,0,0,0,-14.462831953639672,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-81.51797264142706,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
36.09064368135687,0.0,16.76630056999861,0,0,0,0,591.1673981523692,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,591.1673981523692,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
40.8174614208258,59.516196301960235,59.93326845544279,0,0,0,1,91.12251113952564,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,900.5553466351761,8,5,0,0.0,0.0,0.0,0.0,0.0,0.0
35.79869317391909,59.93326845544279,59.93326845544279,0,0,0,1,14.490842555968417,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-101.70063861245593,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0
34.811622410677046,59.93326845544279,59.93326845544279,0,0,0,1,34.21732508991277,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.138827236927609,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0
34.97845127207007,59.93326845544279,59.93326845544279,0,0,0,0,153.01618361753467,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-266.44941684481745,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
33.713332406506325,59.93326845544279,59.93326845544279,0,0,0,1,63.07567367058945,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-46.66726756025677,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
33.79674683720283,59.93326845544279,59.93326845544279,0,0,0,1,-199.44938649786323,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1026.551995717195,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
38.8572222994578,59.93326845544279,59.93326845544279,0,0,0,0,-268.63723581231875,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,102.19747210943278,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
32.9904073404699,59.93326845544279,59.93326845544279,0,0,0,0,-105.85649709273956,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-750.5645247370356,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
31.488947587932714,59.93326845544279,59.93326845544279,0,0,0,0,284.0575408631008,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-275.29522289357914,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
34.811622410677046,59.93326845544279,59.93326845544279,0,0,0,1,-117.43078696830948,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1208.971249143145,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
33.28235784790769,53.3991380508828,59.93326845544279,0,0,0,0,-15.885552740537248,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-181.32416192199804,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0
25.093841234533578,59.93326845544279,59.93326845544279,0,0,0,0,-7.682200134691313,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-40.90175315832538,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,59.93326845544279,59.93326845544279,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,182.87034468453086,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0
35.17308494369526,59.93326845544279,59.93326845544279,0,0,0,0,-6.85547054004405,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-384.89702264525346,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.97497567079104,59.93326845544279,59.93326845544279,0,0,0,0,47.903929821528465,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,512.3032644047697,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0
47.67134714305575,59.93326845544279,59.93326845544279,0,0,0,1,53.979633389013024,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-18.72906278175774,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
14.430696510496317,59.93326845544279,59.93326845544279,0,0,0,0,-87.27123231954677,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.529514777955942,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,59.93326845544279,59.93326845544279,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-644.8356107549529,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30.5713888502711,59.93326845544279,59.93326845544279,0,0,0,0,26.225773540292526,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-15.900684244164328,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
39.6079521757264,59.62741554288892,59.93326845544279,0,0,0,0,49.00105920667821,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-49.60630841882093,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
39.26039204782427,59.89156124009454,59.93326845544279,0,0,0,1,435.1414592662916,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.866051056307706,3,4,1,1.5728788949630983e-05,-8.648715291758258,-0.0020176860816959485,0.0024522466428677048,21.2,0.5217585056841268
45.725010426803834,59.75253718893369,59.93326845544279,0,0,0,0,300.4505593669165,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,57.782354317161634,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0
40.84526623105798,59.89156124009454,59.93326845544279,0,0,0,0,9.109608579457559,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-813.1651599390437,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0
47.72695676352009,59.04351452801334,59.93326845544279,0,0,0,0,106.19585543902642,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,101.12370213815787,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
40.84526623105798,59.8359516196302,59.93326845544279,0,0,0,1,-334.94649829172147,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3457.8156869355307,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
59.11302655359377,59.89156124009454,59.93326845544279,0,0,0,0,-43.94326189353827,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-378.55085545639884,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0
39.16307521201168,54.247184762964,54.247184762964,0,0,0,0,-1060.5741526002016,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,498.94901473489153,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
33.08772417628249,38.579174197136105,38.579174197136105,0,1,0,1,29.04749656186908,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-408.47964389181897,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
32.4343111358265,58.751564020575564,58.751564020575564,0,0,0,0,270.2938525696289,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2690.7928683899613,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0
31.94772695676352,52.4676769081051,52.4676769081051,0,0,0,0,-48.11628157639878,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,873.7583330422676,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0
41.025997497567076,39.10746559154734,39.10746559154734,0,0,0,0,-291.56167738404076,3,3,1,1.4547603316386372e-05,-10.027224240379754,-0.002785118096147421,0.002785118096147421,10.133333333333333,0.6859345352781879,0,0,0,1,-237.7466819424196,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
32.79577366884471,59.93326845544279,59.94717086055887,0,0,0,0,-11.230219274224911,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-66.04405506774437,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0
36.53552064507159,59.89156124009454,59.93326845544279,0,0,0,1,176.83147016144696,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-103.35975466708129,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
33.10162658139858,52.89865146670374,52.912553871819824,0,0,0,0,-5.048895247978326,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.45416406159130124,7,8,0,0.0,0.0,0.0,0.0,0.0,0.0
34.297233421381904,59.93326845544279,59.93326845544279,0,0,0,1,1740.2769568051083,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-28.227024303098744,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
31.97553176699569,35.65966912275824,35.65966912275824,0,0,0,1,-174.03240643614257,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2116.066461766741,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0
32.23967746420131,30.71041290143195,30.71041290143195,0,1,0,1,195.7017337498303,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,131.73930280617648,5,2,1,6.778063115688658e-06,-1.6970338157518916,-0.0003326939260349532,0.0009607587421063326,6.4,0.5134435215305692
32.42040873071041,38.69039343806479,38.69039343806479,0,0,0,0,-56.710620879668696,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-165.30255335214352,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0
31.76699569025441,26.094814402891704,26.094814402891704,1,0,0,1,-103.24993060933173,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-845.5300482534603,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
33.28235784790769,59.53009870707633,59.53009870707633,0,0,0,0,2867.6818682167873,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1045.0313472592127,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
27.832615042402338,11.135826497984151,11.135826497984151,0,0,0,1,-14.143673500469847,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-32516.06183824698,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
