Number of peaks RSAM VRBA,Avg Prominence RSAM VRBA,Max Prominence RSAM VRBA,Std Prominence RSAM VRBA,Avg h Width RSAM VRBA,Max h Width RSAM VRBA,Std h Width RSAM VRBA,Avg RSAM peak RSAM VRBA,Max RSAM peak RSAM VRBA,Std RSAM peak RSAM VRBA,Number of drops RSAM VRBA,Avg Drop Depth RSAM VRBA,Max Drop Depth RSAM VRBA,Std Drop Depth RSAM VRBA,Avg l Width RSAM VRBA,Max l Width RSAM VRBA,Std l Width RSAM VRBA,Avg RSAM drop RSAM VRBA,Max RSAM drop RSAM VRBA,Std RSAM drop RSAM VRBA,Quantile Changes RSAM VRBA,Avg Value RSAM VRBA,Std Value RSAM VRBA,Median Value RSAM VRBA,Var Value RSAM VRBA,Mean Min Values RSAM VRBA,Number of peaks DSAR VRBA,Avg Prominence DSAR VRBA,Max Prominence DSAR VRBA,Std Prominence DSAR VRBA,Avg h Width DSAR VRBA,Max h Width DSAR VRBA,Std h Width DSAR VRBA,Avg RSAM peak DSAR VRBA,Max RSAM peak DSAR VRBA,Std RSAM peak DSAR VRBA,Number of drops DSAR VRBA,Avg Drop Depth DSAR VRBA,Max Drop Depth DSAR VRBA,Std Drop Depth DSAR VRBA,Avg l Width DSAR VRBA,Max l Width DSAR VRBA,Std l Width DSAR VRBA,Avg RSAM drop DSAR VRBA,Max RSAM drop DSAR VRBA,Std RSAM drop DSAR VRBA,Quantile Changes DSAR VRBA,Avg Value DSAR VRBA,Std Value DSAR VRBA,Median Value DSAR VRBA,Var Value DSAR VRBA,Mean Min Values DSAR VRBA,Number of peaks RSAM VORI,Avg Prominence RSAM VORI,Max Prominence RSAM VORI,Std Prominence RSAM VORI,Avg h Width RSAM VORI,Max h Width RSAM VORI,Std h Width RSAM VORI,Avg RSAM peak RSAM VORI,Max RSAM peak RSAM VORI,Std RSAM peak RSAM VORI,Number of drops RSAM VORI,Avg Drop Depth RSAM VORI,Max Drop Depth RSAM VORI,Std Drop Depth RSAM VORI,Avg l Width RSAM VORI,Max l Width RSAM VORI,Std l Width RSAM VORI,Avg RSAM drop RSAM VORI,Max RSAM drop RSAM VORI,Std RSAM drop RSAM VORI,Quantile Changes RSAM VORI,Avg Value RSAM VORI,Std Value RSAM VORI,Median Value RSAM VORI,Var Value RSAM VORI,Mean Min Values RSAM VORI,Number of peaks DSAR VORI,Avg Prominence DSAR VORI,Max Prominence DSAR VORI,Std Prominence DSAR VORI,Avg h Width DSAR VORI,Max h Width DSAR VORI,Std h Width DSAR VORI,Avg RSAM peak DSAR VORI,Max RSAM peak DSAR VORI,Std RSAM peak DSAR VORI,Number of drops DSAR VORI,Avg Drop Depth DSAR VORI,Max Drop Depth DSAR VORI,Std Drop Depth DSAR VORI,Avg l Width DSAR VORI,Max l Width DSAR VORI,Std l Width DSAR VORI,Avg RSAM drop DSAR VORI,Max RSAM drop DSAR VORI,Std RSAM drop DSAR VORI,Quantile Changes DSAR VORI,Avg Value DSAR VORI,Std Value DSAR VORI,Median Value DSAR VORI,Var Value DSAR VORI,Mean Min Values DSAR VORI,Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR
1,7.07625421579133,7.07625421579133,0.0,1904.6265636828,1904.6265636828,0.0,65.66268473620784,65.66268473620784,0.0,1,1.5089579694286996,1.5089579694286996,0.0,618.7086831842134,618.7086831842134,0.0,43.40014637781172,43.40014637781172,0.0,46.208551962356445,67.44835194418923,341.3268763799454,57.26820074414028,116504.03653929054,40.030373139680144,2,0.09554061816351112,0.18534708799103417,0.08980646982752305,922.224159871236,1779.448319742472,857.224159871236,1.291069472815825,1.324745827966967,0.03367635515114209,1,0.06383511729334801,0.06383511729334801,0.0,144.0,144.0,0.0,0.8160482314085655,0.8160482314085655,0.0,0.06083095144915294,1.0769450501974818,0.31309164704261866,1.1168895216206058,0.09802637944785972,0.6025368809018954,1,6.773006438251969,6.773006438251969,0.0,600.0,600.0,0.0,409.5911989509839,409.5911989509839,0.0,1,2.568306334281715,2.568306334281715,0.0,202.0,202.0,0.0,204.77733437492216,204.77733437492216,0.0,87.87512559093426,320.37662976706946,686.0715418788183,279.8644171794782,470694.1605759791,189.8518412136402,1,0.08078189076662268,0.08078189076662268,0.0,921.1910478076661,921.1910478076661,0.0,2.483457962973094,2.483457962973094,0.0,1,0.4494425240481763,0.4494425240481763,0.0,1354.8943406653502,1354.8943406653502,0.0,1.5591139808163095,1.5591139808163095,0.0,0.26094133107848955,2.0603561507464314,0.8033056509398427,2.0737759643889024,0.6452999688318845,1.2528955247813391,90.86482726640389,99.95362856480408,99.95362856480408
1,2.3226145850113795,2.3226145850113795,0.0,1305.7165789261471,1305.7165789261471,0.0,57.449854225980985,57.449854225980985,0.0,1,0.563068566568603,0.563068566568603,0.0,226.0,226.0,0.0,51.414689682274215,51.414689682274215,0.0,8.629839835678569,56.38497715034384,18.773740511272656,54.55479795226762,352.45333278460015,46.81698474187062,1,0.08012317444223616,0.08012317444223616,0.0,932.2144603364751,932.2144603364751,0.0,1.1748989999180224,1.1748989999180224,0.0,1,0.03722862214620182,0.03722862214620182,0.0,464.0,464.0,0.0,0.991180697098944,0.991180697098944,0.0,0.043942636601314415,1.0006340076131877,0.2660224068020499,1.0866792512971981,0.07076792092075535,0.5581080159599359,1,0.07610068847145612,0.07610068847145612,0.0,4.0,4.0,0.0,394.45039278470745,394.45039278470745,0.0,1,11.394323792362854,11.394323792362854,0.0,1334.6710077582961,1334.6710077582961,0.0,332.19580599326383,332.19580599326383,0.0,19.504522664690814,370.28703477777,54.62186538913899,364.6617202492229,2983.54817858922,316.8886737244108,1,0.007235398190212017,0.007235398190212017,0.0,130.0,130.0,0.0,2.449666608417873,2.449666608417873,0.0,1,0.47122856634940447,0.47122856634940447,0.0,2309.1323298022444,2309.1323298022444,0.0,1.9020737833036894,1.9020737833036894,0.0,0.1541297708025791,2.2858398015070605,0.4174752732910652,2.241023459426092,0.1742856038094496,1.7666925481596256,57.68606538372363,99.95362856480408,99.95362856480408
1,9.5248238137642,9.5248238137642,0.0,976.4472525889295,976.4472525889295,0.0,55.83511819509822,55.83511819509822,0.0,1,9.5248238137642,9.5248238137642,0.0,2093.046462813941,2093.046462813941,0.0,46.31029438133402,46.31029438133402,0.0,35.66990454240746,63.13255753286893,129.14244026054703,52.139487054191505,16677.76987644896,35.077628631573944,1,0.03025062935823497,0.03025062935823497,0.0,370.0,370.0,0.0,1.185391825551216,1.185391825551216,0.0,1,0.10142716157995779,0.10142716157995779,0.0,1685.4884339312982,1685.4884339312982,0.0,1.0417776770325753,1.0417776770325753,0.0,0.05985546377813483,1.0516815135453532,0.29489389246987063,1.1170044101956655,0.08696240781603161,0.5837974734791673,1,51.2622398467235,51.2622398467235,0.0,1908.5949918914835,1908.5949918914835,0.0,259.564516545738,259.564516545738,0.0,1,11.004611057237014,11.004611057237014,0.0,434.0,434.0,0.0,102.89043346299349,102.89043346299349,0.0,64.31227191438768,253.06973772572084,294.8207120900089,212.3346356337838,86919.2522772599,106.41018536094175,1,0.6989814469206044,0.6989814469206044,0.0,2664.9453763780048,2664.9453763780048,0.0,3.5921565056600357,3.5921565056600357,0.0,1,0.03784060978477832,0.03784060978477832,0.0,170.0,170.0,0.0,2.7677953600035754,2.7677953600035754,0.0,0.41584369201851185,3.2986020392523905,1.3273547466438378,3.098543420314757,1.7618706234379267,2.3602730990734884,59.40180848597264,99.95362856480408,99.95362856480408
1,0.4845352682441586,0.4845352682441586,0.0,118.0,118.0,0.0,70.99894920706059,70.99894920706059,0.0,1,1.2880024405571078,1.2880024405571078,0.0,472.0,472.0,0.0,52.02181295429489,52.02181295429489,0.0,3.824980315267059,63.83826327852214,16.46613671507517,60.740459085679234,271.1336583195465,48.96292596194224,1,0.17328666457453412,0.17328666457453412,0.0,1822.9324786981672,1822.9324786981672,0.0,1.3218811024675716,1.3218811024675716,0.0,1,0.0008198672379025052,0.0008198672379025052,0.0,4.0,4.0,0.0,1.127861781298682,1.127861781298682,0.0,0.04483761727503564,1.1754681921784227,0.2600948542675051,1.2397780884907879,0.06764933321643474,0.7569690164075611,1,169.07845504288002,169.07845504288002,0.0,3220.3503522454585,3220.3503522454585,0.0,381.57811289452013,381.57811289452013,0.0,1,5.416941419628699,5.416941419628699,0.0,483.91534318177764,483.91534318177764,0.0,186.3872219388727,186.3872219388727,0.0,24.0319815260776,291.6617054077867,97.72968106603116,286.3482087922607,9551.09056126817,171.04638322561226,1,0.4282074671380438,0.4282074671380438,0.0,3937.9356889778187,3937.9356889778187,0.0,3.664573054658666,3.664573054658666,0.0,2,0.08438489799681048,0.0884284945031184,0.004043596506307923,652.5493686050372,848.1889585521831,195.63958994714585,3.2408406088676864,3.236365587520622,0.004475021347064123,0.21823122569309172,3.431354258593664,0.5771339131225015,3.4306608351187005,0.3330835536760911,2.6351225754821304,70.71643867377695,99.95362856480408,99.95362856480408
1,5.365367248982231,5.365367248982231,0.0,1653.9717594048623,1653.9717594048623,0.0,49.663063624471526,49.663063624471526,0.0,1,0.0241735749940446,0.0241735749940446,0.0,8.0,8.0,0.0,38.33492247703423,38.33492247703423,0.0,7.193232408797736,47.847538387698876,15.285669520753448,44.40287891738181,233.65169269769095,36.45118085975912,1,0.1274315711714895,0.1274315711714895,0.0,1824.3331600963575,1824.3331600963575,0.0,1.148794918221668,1.148794918221668,0.0,1,0.15262920048860062,0.15262920048860062,0.0,624.9174146777293,624.9174146777293,0.0,0.9479310641407585,0.9479310641407585,0.0,0.03566269395872396,0.9924870943131044,0.25532931653716023,1.0762066808767703,0.06519305988333338,0.5846935371509046,1,164.11536692755766,164.11536692755766,0.0,3655.445627144851,3655.445627144851,0.0,304.93287027694663,304.93287027694663,0.0,1,0.4114290252607731,0.4114290252607731,0.0,6.174395702467791,6.174395702467791,0.0,118.94786754500186,118.94786754500186,0.0,19.448900120882957,214.09212977140083,96.9097259779182,186.7996798484463,9391.494989115194,106.20312374947652,1,1.2053874674760303,1.2053874674760303,0.0,3675.2333566296356,3675.2333566296356,0.0,4.146705534747268,4.146705534747268,0.0,1,0.00028552193327158193,0.00028552193327158193,0.0,2.0,2.0,0.0,2.740741658454103,2.740741658454103,0.0,0.3155710980807907,3.6488947804521286,1.0488822689810353,3.434645723005169,1.1001540141828048,2.5290847290486314,62.624623232089036,99.95362856480408,99.95362856480408
1,5.760622976215718,5.760622976215718,0.0,2293.348935748918,2293.348935748918,0.0,35.8884213070345,35.8884213070345,0.0,1,0.959662283152376,0.959662283152376,0.0,146.0,146.0,0.0,28.448411813331404,28.448411813331404,0.0,7.6798901384285445,36.68924650167924,14.53794460603739,33.29584898627862,211.35183336821166,26.483840760145053,1,0.08365100197731079,0.08365100197731079,0.0,1755.2177763948607,1755.2177763948607,0.0,0.9654918416011383,0.9654918416011383,0.0,1,0.0731148263161856,0.0731148263161856,0.0,484.0,484.0,0.0,0.8285222204124789,0.8285222204124789,0.0,0.03275225313869454,0.8354770164293845,0.21924781006966623,0.9162767132277558,0.04806960222034443,0.47346525049674504,1,108.76287819432159,108.76287819432159,0.0,2818.2503353948537,2818.2503353948537,0.0,218.07706329164859,218.07706329164859,0.0,1,24.611878346051554,24.611878346051554,0.0,996.6583084412823,996.6583084412823,0.0,70.08826938274362,70.08826938274362,0.0,17.314673827773365,147.7010219265667,75.43012716847399,125.02812807765714,5689.704084652159,63.064930203842664,2,0.08390804144970954,0.16686411771245124,0.08295607626274171,284.07166860384007,566.1433372076801,282.07166860384007,3.6138983361204158,3.624838781929862,0.01094044580944642,1,0.24030491322536474,0.24030491322536474,0.0,1011.6504666314086,1011.6504666314086,0.0,2.2404003319769323,2.2404003319769323,0.0,0.2629080085825413,2.9445894014723804,0.7551800721124768,2.8131622001744705,0.5702969413158058,2.0064207411834727,58.938094134013454,99.95362856480408,99.95362856480408
1,0.007554928450744569,0.007554928450744569,0.0,2.0,2.0,0.0,33.91282864752499,33.91282864752499,0.0,1,1.5655633930709811,1.5655633930709811,0.0,1609.6273209372812,1609.6273209372812,0.0,25.360123963675875,25.360123963675875,0.0,9.74524520532293,31.557350489730727,13.845371237310502,26.77283606718108,191.69430469894493,22.910502831999068,1,0.14519193466668912,0.14519193466668912,0.0,857.863558690394,857.863558690394,0.0,0.8920717720909838,0.8920717720909838,0.0,1,0.1647738957392919,0.1647738957392919,0.0,2036.5040551035104,2036.5040551035104,0.0,0.7266221146048206,0.7266221146048206,0.0,0.04320082601274157,0.762464250954726,0.2390120432977941,0.8342835839907545,0.05712675684138661,0.39203999369525455,1,24.491537613538213,24.491537613538213,0.0,674.0,674.0,0.0,193.97863669490943,193.97863669490943,0.0,1,32.19363658702247,32.19363658702247,0.0,1858.2263258213416,1858.2263258213416,0.0,66.59940029152534,66.59940029152534,0.0,10.898838011336991,110.46016741195521,59.43381585711778,87.68525002631772,3532.3784673377845,54.0159130983356,1,0.5589323888418969,0.5589323888418969,0.0,1250.752429272397,1250.752429272397,0.0,3.623496750928597,3.623496750928597,0.0,1,0.5153356693218698,0.5153356693218698,0.0,3070.455180868464,3070.455180868464,0.0,2.7408066255357344,2.7408066255357344,0.0,0.1990626889855437,3.12412065624474,0.7137383793037705,3.004710346531684,0.509422474091173,2.233845790089861,59.86552283793184,99.95362856480408,99.95362856480408
1,0.012736913255089632,0.012736913255089632,0.0,2.0,2.0,0.0,27.275067518350973,27.275067518350973,0.0,1,0.0030375962504933796,0.0030375962504933796,0.0,2.0,2.0,0.0,22.92728421578186,22.92728421578186,0.0,5.709626836476768,28.001471545835045,10.715562531098223,24.293809471047982,114.82328035787616,22.08839073773923,1,0.08715491677051102,0.08715491677051102,0.0,2359.614962658581,2359.614962658581,0.0,0.9550658638944896,0.9550658638944896,0.0,2,0.002285206957533037,0.004023031492438434,0.0017378245349053967,47.221999821330655,90.44399964266131,43.221999821330655,0.7320493420476212,0.6184393420457619,0.11361000000185928,0.031047582822783085,0.8150237459249644,0.21023773326552592,0.879011957425156,0.04419990448862642,0.4678361149059234,1,0.004109189870746377,0.004109189870746377,0.0,4.0,4.0,0.0,102.28496205975658,102.28496205975658,0.0,1,6.095892366980323,6.095892366980323,0.0,613.5452797670487,613.5452797670487,0.0,79.71604485752462,79.71604485752462,0.0,34.85827205044502,112.40763224218435,234.62303246743002,89.22502544081698,55047.967364212716,71.75129355212033,1,0.12743611550780987,0.12743611550780987,0.0,1742.651144786769,1742.651144786769,0.0,2.27851485779477,2.27851485779477,0.0,1,0.0013786942785209977,0.0013786942785209977,0.0,6.0,6.0,0.0,1.946679093837677,1.946679093837677,0.0,0.5124737213969646,2.147418529745959,2.3498490735477953,2.108716587984065,5.521790668453432,1.5894568273727678,100.02318571759797,99.95362856480408,99.95362856480408
1,0.09910038712925484,0.09910038712925484,0.0,60.0,60.0,0.0,42.048950943487455,42.048950943487455,0.0,1,0.0009833335817752697,0.0009833335817752697,0.0,2.0,2.0,0.0,23.81254593746141,23.81254593746141,0.0,12.688491598103266,37.10722388980242,55.08175252569739,27.857082382304835,3033.9994613021704,23.45546275923979,1,0.06292891927195221,0.06292891927195221,0.0,2665.337134018326,2665.337134018326,0.0,0.9615310259758376,0.9615310259758376,0.0,1,0.043261667359830835,0.043261667359830835,0.0,188.0,188.0,0.0,0.6458434916957276,0.6458434916957276,0.0,0.0493937411525433,0.8464606398136475,0.244947049857154,0.9149141389292744,0.05999905723372308,0.45837137731124217,1,0.40491791329941407,0.40491791329941407,0.0,4.0,4.0,0.0,297.72762463889603,297.72762463889603,0.0,1,0.7498924564948624,0.7498924564948624,0.0,206.0,206.0,0.0,79.40029673518355,79.40029673518355,0.0,38.94196300817233,144.04134286371183,132.2522321226344,107.61336068853431,17490.652901419176,77.31540880585119,1,0.0007726415524946795,0.0007726415524946795,0.0,2.0,2.0,0.0,3.612019457562788,3.612019457562788,0.0,1,0.01694223617113577,0.01694223617113577,0.0,204.0,204.0,0.0,1.636198030909405,1.636198030909405,0.0,0.4100468740307813,2.590302053324412,1.426608322947187,2.3756618979038326,2.035211307102186,1.580226786375219,100.02318571759797,99.95362856480408,99.95362856480408
1,0.013307551683528374,0.013307551683528374,0.0,4.0,4.0,0.0,24.31876681746635,24.31876681746635,0.0,1,1.311810017631899,1.311810017631899,0.0,1510.6385260551024,1510.6385260551024,0.0,22.658592745428912,22.658592745428912,0.0,26.663322081778706,30.136214331076363,50.463516594334166,23.63388633414939,2546.56650706664,21.245624253605083,1,0.08129188806406007,0.08129188806406007,0.0,532.0,532.0,0.0,0.9064831384599226,0.9064831384599226,0.0,1,0.07454021242768616,0.07454021242768616,0.0,942.1789765715512,942.1789765715512,0.0,0.7846758531734657,0.7846758531734657,0.0,0.053915808222217414,0.780630819274143,0.22323420319725498,0.8297110821521276,0.049833509477113326,0.44038715208658935,1,0.024915127415454208,0.024915127415454208,0.0,2.0,2.0,0.0,96.17605617331742,96.17605617331742,0.0,2,8.220910250105796,14.99518519162227,6.774274941516474,1992.9529389661063,3569.9058779322127,1576.9529389661063,77.54705020477822,77.04305431425288,0.5039958905253314,24.09856491112195,91.16322681580627,71.190064443603,83.30418870918108,5068.02527548435,69.85893283803053,1,0.0710184797686173,0.0710184797686173,0.0,622.2969225284323,622.2969225284323,0.0,2.805083547250365,2.805083547250365,0.0,1,0.25209759030814993,0.25209759030814993,0.0,2659.7037969768685,2659.7037969768685,0.0,2.309020605325985,2.309020605325985,0.0,0.38710905472790885,2.6580358151703343,1.0078466223452387,2.501807609137904,1.0157548141727062,2.0186661005947917,55.92395084627869,99.95362856480408,99.95362856480408
1,0.005020272075302756,0.005020272075302756,0.0,10.0,10.0,0.0,26.436653318601724,26.436653318601724,0.0,1,1.3352986239376996,1.3352986239376996,0.0,768.6487000174841,768.6487000174841,0.0,23.98925548269217,23.98925548269217,0.0,34.581823637454455,34.14584688455278,161.58287553616535,24.9083427705654,26109.025666535905,21.501872226038365,1,0.09399485151915321,0.09399485151915321,0.0,764.4222880464943,764.4222880464943,0.0,0.8335829226904274,0.8335829226904274,0.0,1,0.09912586498185028,0.09912586498185028,0.0,765.5013053826481,765.5013053826481,0.0,0.6800539729692807,0.6800539729692807,0.0,0.04908671166678929,0.7105120507082956,0.2529664350609346,0.7493001448158058,0.06399201726743803,0.355776536263255,1,1.7003432544878194,1.7003432544878194,0.0,636.8840601689649,636.8840601689649,0.0,86.77506631751567,86.77506631751567,0.0,1,11.402681984062312,11.402681984062312,0.0,2445.2780258008893,2445.2780258008893,0.0,67.89555100137727,67.89555100137727,0.0,91.51188738253153,108.33326533189108,341.7064995035147,79.26382319423936,116763.3318029455,63.04890209102851,1,0.006096542378044134,0.006096542378044134,0.0,14.0,14.0,0.0,2.352711172352695,2.352711172352695,0.0,1,0.006996683811290261,0.006996683811290261,0.0,116.0,116.0,0.0,1.7648289781761166,1.7648289781761166,0.0,0.36924127461875456,2.293553288946932,1.0148505635056746,2.184236103367676,1.0299216662477855,1.6957226749458025,41.571991653141666,99.95362856480408,99.95362856480408
1,1.1352464398320805,1.1352464398320805,0.0,350.0,350.0,0.0,25.853822782886517,25.853822782886517,0.0,1,0.36104865699798694,0.36104865699798694,0.0,446.0,446.0,0.0,21.985806995688563,21.985806995688563,0.0,7.485904695421542,28.28419899470546,11.939939095787423,23.851510226748864,142.56214561111298,21.33182900705771,1,0.010735888446164132,0.010735888446164132,0.0,118.0,118.0,0.0,0.929949654472183,0.929949654472183,0.0,1,0.00015695608893284696,0.00015695608893284696,0.0,2.0,2.0,0.0,0.6938285592282185,0.6938285592282185,0.0,0.04345820055895394,0.794790822092533,0.218023898438107,0.834586120487775,0.04753442029014999,0.4548106224407247,1,24.235414428697283,24.235414428697283,0.0,560.0,560.0,0.0,149.44885301820776,149.44885301820776,0.0,1,15.703261889007038,15.703261889007038,0.0,1372.2963859758702,1372.2963859758702,0.0,69.40177452873064,69.40177452873064,0.0,9.767397122540748,111.38623805001998,50.754965546989695,101.3068863380214,2576.066527676111,64.77207593491156,1,0.2846468162618705,0.2846468162618705,0.0,2680.508339169499,2680.508339169499,0.0,2.2984884445837865,2.2984884445837865,0.0,1,0.03224571450245195,0.03224571450245195,0.0,182.0,182.0,0.0,1.0981904874579884,1.0981904874579884,0.0,0.2647736755950368,1.9503774720817504,1.2722998633923572,2.000858408687893,1.618746942388211,1.0894247744675696,47.71620681660097,99.95362856480408,99.95362856480408
2,0.2171578094950135,0.3414609666653803,0.12430315717036677,36.0,54.0,18.0,51.53935233366208,51.923484857034374,0.38413252337229764,1,0.1747680148706614,0.1747680148706614,0.0,737.0,737.0,0.0,24.44503008238669,24.44503008238669,0.0,12.187797102463387,39.0657524116855,36.8895834015271,27.66096757184047,1360.8413635382235,20.971589086391997,1,0.00622958718949318,0.00622958718949318,0.0,78.05776678755876,78.05776678755876,0.0,0.9279888556221852,0.9279888556221852,0.0,1,0.005783552098762024,0.005783552098762024,0.0,724.0,724.0,0.0,0.6424265918885167,0.6424265918885167,0.0,0.04667836893705129,0.7516489346809931,0.2855511550767483,0.7641039281669868,0.08153946216566514,0.36146897056374167,1,0.0404960854071561,0.0404960854071561,0.0,4.0,4.0,0.0,80.77361076349453,80.77361076349453,0.0,1,26.296370534931214,26.296370534931214,0.0,3753.2878513307346,3753.2878513307346,0.0,42.21182432527114,42.21182432527114,0.0,28.54253280495518,102.88234653317005,123.26759812329271,55.75755613577365,15194.900747085598,38.813583690760574,1,0.022682385851119147,0.022682385851119147,0.0,55.89464691207286,55.89464691207286,0.0,3.518007300289655,3.518007300289655,0.0,1,0.00025200208546793945,0.00025200208546793945,0.0,2.0,2.0,0.0,2.2215583433682866,2.2215583433682866,0.0,0.4013353383877059,2.692985488750552,1.1061847776514349,2.5881072233756863,1.2236447623077544,1.68499659838982,54.1386505912358,99.95362856480408,99.95362856480408
1,11.212931077644264,11.212931077644264,0.0,1418.5011916467806,1418.5011916467806,0.0,67.2742548180727,67.2742548180727,0.0,1,0.0088717078346221,0.0088717078346221,0.0,2.0,2.0,0.0,32.050639180301644,32.050639180301644,0.0,17.782975758026414,51.139248305319626,61.43104327604349,44.45097105522009,3773.7730779831277,27.97454310855075,1,0.22625454285238145,0.22625454285238145,0.0,1468.3229771938104,1468.3229771938104,0.0,1.161188147915221,1.161188147915221,0.0,1,0.05383340302779838,0.05383340302779838,0.0,1300.0746642519491,1300.0746642519491,0.0,0.7336835736366447,0.7336835736366447,0.0,0.06092750244697246,0.8273738096609924,0.28697464192556066,0.8155537183493418,0.08235444510830375,0.42829263341557433,1,93.04224592766496,93.04224592766496,0.0,1104.2662115550588,1104.2662115550588,0.0,560.7568103194458,560.7568103194458,0.0,1,0.06507669966995877,0.06507669966995877,0.0,2.0,2.0,0.0,192.07260826081756,192.07260826081756,0.0,57.57152971736938,327.6128302611156,187.37216620930076,258.56706954661223,35108.32866996583,164.83642053775137,1,0.3833059942513053,0.3833059942513053,0.0,3336.1295662093526,3336.1295662093526,0.0,2.4318867120638465,2.4318867120638465,0.0,2,0.0010834624945206262,0.001653496305841884,0.0005700338113212577,6.0,6.0,0.0,1.8770780261161988,1.737714295051401,0.1393637310647977,0.253975537750149,2.2086264606844757,0.5323284510708248,2.1745308293498864,0.2833735798194635,1.515696796395913,100.02318571759797,99.95362856480408,99.95362856480408
1,0.6988252315528172,0.6988252315528172,0.0,230.0,230.0,0.0,33.24674277631901,33.24674277631901,0.0,1,7.829100438057964,7.829100438057964,0.0,3973.455279628756,3973.455279628756,0.0,24.504159086311127,24.504159086311127,0.0,33.78947541780831,41.31012163642712,167.6416218705403,29.601438543295473,28103.713383385217,23.53687607836082,1,0.1501096925544978,0.1501096925544978,0.0,2513.9699809318936,2513.9699809318936,0.0,0.9018378603448515,0.9018378603448515,0.0,1,1.3700586574905138e-05,1.3700586574905138e-05,0.0,2.0,2.0,0.0,0.6959320693482147,0.6959320693482147,0.0,0.03845091396164064,0.7625789706640963,0.21838422862693435,0.8313959592577191,0.04769167131298113,0.4107031992224348,1,7.40778735529355,7.40778735529355,0.0,178.0,178.0,0.0,170.66934474491597,170.66934474491597,0.0,1,69.41068075063396,69.41068075063396,0.0,3015.8845666966477,3015.8845666966477,0.0,75.64908676108848,75.64908676108848,0.0,67.74317874713725,148.2408602798697,314.201874763562,115.94086222828798,98722.81810493708,68.73829416847926,1,0.23881044174571908,0.23881044174571908,0.0,930.8774620572262,930.8774620572262,0.0,3.4452077313327063,3.4452077313327063,0.0,1,0.7285061981355332,0.7285061981355332,0.0,2733.296376322002,2733.296376322002,0.0,2.4079479586964005,2.4079479586964005,0.0,0.8800961464845914,3.252784205466082,5.186064742135527,2.8962980087942083,26.895267509621235,2.2283652883999707,99.97681428240203,99.95362856480408,99.95362856480408
1,2.8137386912724196,2.8137386912724196,0.0,20.0,20.0,0.0,421.6893563588792,421.6893563588792,0.0,1,9.266034542512344,9.266034542512344,0.0,3222.698521185156,3222.698521185156,0.0,31.63230861758366,31.63230861758366,0.0,32.41884127487935,112.67891030380804,164.86682214580992,37.220422838858426,27181.069044458116,29.090490499727537,2,0.002183585891688211,0.002382046243259328,0.00019846035157111697,33.0,40.0,7.0,1.0206610179536435,1.0699092575948992,0.04924823964125569,2,0.031130694733487063,0.03354724479877891,0.002416550065291845,430.5,595.0,164.5,0.6508105248044873,0.5925978466676877,0.0582126781367997,0.04429670927456,0.784499940348543,0.2644192226999517,0.8092338707922806,0.06991752533324666,0.39713702687846175,1,6.446880775393993,6.446880775393993,0.0,22.0,22.0,0.0,1420.3846281673002,1420.3846281673002,0.0,1,3.3582466531284467,3.3582466531284467,0.0,676.0,676.0,0.0,158.2965251034044,158.2965251034044,0.0,113.83970827072237,441.418392893177,569.7193590480379,193.04079745344143,324580.1480741071,147.50788674413667,1,0.008009372955839034,0.008009372955839034,0.0,12.0,12.0,0.0,6.736530056739487,6.736530056739487,0.0,1,1.1828053087427248,1.1828053087427248,0.0,3206.2370346628577,3206.2370346628577,0.0,2.1455918804374976,2.1455918804374976,0.0,0.4454947094154045,3.4987009384895638,1.8637368226352613,2.8466058971772195,3.47351494404658,1.7126442230178,100.02318571759797,88.10572687224669,99.95362856480408
2,0.01799532057776787,0.02873114775614738,0.010735827178379509,2.5,3.0,0.5,64.78457169992878,70.61432607358633,5.829754373657551,2,2.3760082206661366,4.742628696792373,2.3666204761262364,998.6769961401583,1995.3539922803166,996.6769961401583,50.082564074206815,49.57156877515406,0.5109952990527482,11.527211065565378,57.84246126651185,22.956001616438208,54.93807749509871,526.9780102139136,41.94663154748239,2,0.03478070378939563,0.06789674336814555,0.03311603957874992,1137.665395132039,2203.330790264078,1065.665395132039,0.9100243201543057,0.9674496307180438,0.057425310563738174,1,0.0002715431899927845,0.0002715431899927845,0.0,2.0,2.0,0.0,0.6894020617807426,0.6894020617807426,0.0,0.04593539740254417,0.8009937920465274,0.21971791648677746,0.8283188112129537,0.04827596282529052,0.4672299984490465,1,36.54824279786956,36.54824279786956,0.0,2217.2519423554627,2217.2519423554627,0.0,287.32167467224417,287.32167467224417,0.0,1,0.09700828122183225,0.09700828122183225,0.0,4.0,4.0,0.0,233.00627371688736,233.00627371688736,0.0,30.48532719767547,268.27752212044584,57.61392856933334,264.4805474164378,3319.3647651922442,197.94082092303415,1,0.23556872508559845,0.23556872508559845,0.0,2009.5642207444307,2009.5642207444307,0.0,3.463892771372241,3.463892771372241,0.0,1,0.00044311794391171944,0.00044311794391171944,0.0,2.0,2.0,0.0,2.741801307447937,2.741801307447937,0.0,0.3942188123323913,3.2463047889162504,0.7617968966268844,3.144093353158775,0.5803345117103521,2.329197937143098,100.02318571759797,99.95362856480408,99.95362856480408
