Sum_VT,Last_VT,Max_VT,Delta_Max_Min_VT,is_swarm_detected_VT,Sum_LP,Last_LP,Max_LP,Delta_Max_Min_LP,is_swarm_detected_LP,Sum_tornillo,Last_tornillo,Max_tornillo,Delta_Max_Min_tornillo,is_swarm_detected_tornillo,Sum_Precipitations,Last_Precipitations,Max_Precipitations,Delta_Max_Min_Precipitations
2.0,1.0,1.0,1.0,0,2.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,9.4239,0.0,6.2826,6.2826
0.0,0.0,0.0,0.0,0,5.0,3.0,3.0,2.0,1,0.0,0.0,0.0,0.0,0,18.0842,9.0421,9.0421,9.0421
0.0,0.0,0.0,0.0,0,4.0,1.0,2.0,1.0,0,1.0,0.0,1.0,1.0,0,54.7231,31.2703,31.2703,23.4527
1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,20.6134,10.3067,10.3067,10.3067
0.0,0.0,0.0,0.0,0,10.0,2.0,5.0,3.0,0,0.0,0.0,0.0,0.0,0,28.6839,9.1886,10.3067,1.1181
0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,13.920299999999997,0.1374,9.1886,9.0512
6.0,2.0,4.0,4.0,0,57.0,3.0,28.0,25.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4.0,0.0,3.0,3.0,0,25.0,9.0,11.0,6.0,0,2.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0
4.0,2.0,2.0,1.0,0,8.0,1.0,5.0,4.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4.0,4.0,4.0,4.0,1,2.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0,46.7674,46.7674,46.7674,46.7674
0.0,0.0,0.0,0.0,0,2.0,2.0,2.0,2.0,1,3.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,5.0,2.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0,7.9608,0.0,7.9608,7.9608
0.0,0.0,0.0,0.0,0,4.0,1.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,2.0,0,1.0,1.0,1.0,1.0,1,2.0,0.0,2.0,2.0,0,6.7906,6.7906,6.7906,6.7906
0.0,0.0,0.0,0.0,0,9.0,0.0,6.0,6.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10.0,0.0,7.0,7.0,0,1.0,0.0,1.0,1.0,0,2.0,2.0,2.0,2.0,1,0.0,0.0,0.0,0.0
14.0,3.0,10.0,9.0,0,2.0,2.0,2.0,2.0,1,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,4.0,1.0,3.0,3.0,0,5.0,1.0,3.0,2.0,0,0.0,0.0,0.0,0.0
3.0,0.0,2.0,2.0,0,3.0,1.0,1.0,0.0,0,2.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0
4.0,0.0,4.0,4.0,0,5.0,0.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.0,2.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,3.0,1.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,3.0,1.0,2.0,2.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4.0,0.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0
5.0,0.0,4.0,4.0,0,6.0,6.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.0,2.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0,5.174,5.174,5.174,5.174
0.0,0.0,0.0,0.0,0,7.0,0.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0
3.0,1.0,2.0,2.0,0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,33.195,19.917,19.917,19.917
1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,18.849,12.566,12.566,12.566
1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,3.0,1.0,1.0,0.0,0,35.4228,26.5671,26.5671,26.5671
5.0,4.0,4.0,4.0,1,3.0,0.0,2.0,2.0,0,1.0,0.0,1.0,1.0,0,26.5671,0.0,26.5671,26.5671
1.0,0.0,1.0,1.0,0,3.0,3.0,3.0,3.0,1,3.0,1.0,2.0,2.0,0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,0.0,0,6.0,0.0,6.0,6.0,0,2.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,6.0,1.0,4.0,3.0,0,4.0,2.0,2.0,1.0,0,61.9894,41.3263,41.3263,41.3263
0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1,16.7616,0.0,13.1617,13.1617
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,20.477200000000003,16.8773,16.8773,16.8773
2.0,1.0,1.0,1.0,0,4.0,2.0,2.0,2.0,0,2.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,19.468899999999998,9.0067,10.4622,10.4622
2.0,2.0,2.0,2.0,1,4.0,2.0,2.0,2.0,0,2.0,0.0,1.0,1.0,0,5.0724,0.0,5.0724,5.0724
0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1.0,0,6.7673,4.2311,4.2311,4.2311
1.0,0.0,1.0,1.0,0,3.0,0.0,2.0,2.0,0,6.0,2.0,4.0,4.0,0,35.1474,5.8579,23.4316,17.5737
1.0,0.0,1.0,1.0,0,4.0,1.0,2.0,1.0,0,3.0,1.0,1.0,0.0,0,107.9037,24.047,72.1409,60.4251
12.0,3.0,7.0,5.0,0,9.0,4.0,4.0,3.0,0,4.0,2.0,2.0,1.0,0,83.1838,11.0429,48.0939,37.051
1.0,1.0,1.0,1.0,1,4.0,1.0,2.0,1.0,0,2.0,1.0,1.0,1.0,0,11.0428,0.0,5.5214,5.5214
0.0,0.0,0.0,0.0,0,8.0,1.0,4.0,3.0,0,3.0,0.0,2.0,2.0,0,19.0206,0.0,19.0206,19.0206
16.0,1.0,14.0,13.0,0,5.0,3.0,3.0,2.0,1,5.0,2.0,3.0,3.0,0,25.112,0.0,25.112,25.112
1.0,0.0,1.0,1.0,0,5.0,2.0,2.0,1.0,0,3.0,1.0,2.0,2.0,0,100.44789999999999,25.112,75.3359,75.3359
0.0,0.0,0.0,0.0,0,3.0,1.0,1.0,0.0,0,1.0,0.0,1.0,1.0,0,14.7442,7.4625,7.4625,7.4625
2.0,1.0,1.0,1.0,0,6.0,3.0,3.0,2.0,0,1.0,0.0,1.0,1.0,0,6.8697,0.0,6.8697,6.8697
0.0,0.0,0.0,0.0,0,7.0,2.0,5.0,5.0,0,2.0,2.0,2.0,2.0,1,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,0,6.0,2.0,3.0,2.0,0,2.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,2.0,0,4.0,1.0,2.0,1.0,0,2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0
11.0,0.0,11.0,11.0,0,3.0,1.0,2.0,2.0,0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.0,1.0,2.0,2.0,0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,2.0,0.0,1.0,1.0,0,2.0,0.0,2.0,2.0,0,6.4951,6.4951,6.4951,6.4951
2.0,0.0,2.0,2.0,0,2.0,0.0,2.0,2.0,0,2.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
3.0,2.0,2.0,2.0,1,5.0,2.0,2.0,1.0,0,15.0,6.0,6.0,3.0,0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,3.0,0.0,2.0,2.0,0,4.0,0.0,4.0,4.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,4.0,0,3.0,0.0,3.0,3.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,4.0,1.0,2.0,1.0,0,10.0,2.0,8.0,8.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,1.0,0,4.0,0.0,4.0,4.0,0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,5.0,2.0,2.0,1.0,0,4.0,0.0,4.0,4.0,0,0.0,0.0,0.0,0.0
