season,month norm,Time of the Day norm,month,Time of the Day,t1,Lahares,magnitude,Number of peaks RSAM VRBA,Avg Prominence RSAM VRBA,Max Prominence RSAM VRBA,Std Prominence RSAM VRBA,Avg h Width RSAM VRBA,Max h Width RSAM VRBA,Std h Width RSAM VRBA,Avg RSAM peak RSAM VRBA,Max RSAM peak RSAM VRBA,Std RSAM peak RSAM VRBA,Number of drops RSAM VRBA,Avg Drop Depth RSAM VRBA,Max Drop Depth RSAM VRBA,Std Drop Depth RSAM VRBA,Avg l Width RSAM VRBA,Max l Width RSAM VRBA,Std l Width RSAM VRBA,Avg RSAM drop RSAM VRBA,Max RSAM drop RSAM VRBA,Std RSAM drop RSAM VRBA,Quantile Changes RSAM VRBA,Avg Value RSAM VRBA,Std Value RSAM VRBA,Median Value RSAM VRBA,Var Value RSAM VRBA,Mean Min Values RSAM VRBA,Number of peaks DSAR VRBA,Avg Prominence DSAR VRBA,Max Prominence DSAR VRBA,Std Prominence DSAR VRBA,Avg h Width DSAR VRBA,Max h Width DSAR VRBA,Std h Width DSAR VRBA,Avg RSAM peak DSAR VRBA,Max RSAM peak DSAR VRBA,Std RSAM peak DSAR VRBA,Number of drops DSAR VRBA,Avg Drop Depth DSAR VRBA,Max Drop Depth DSAR VRBA,Std Drop Depth DSAR VRBA,Avg l Width DSAR VRBA,Max l Width DSAR VRBA,Std l Width DSAR VRBA,Avg RSAM drop DSAR VRBA,Max RSAM drop DSAR VRBA,Std RSAM drop DSAR VRBA,Quantile Changes DSAR VRBA,Avg Value DSAR VRBA,Std Value DSAR VRBA,Median Value DSAR VRBA,Var Value DSAR VRBA,Mean Min Values DSAR VRBA,Number of peaks RSAM VORI,Avg Prominence RSAM VORI,Max Prominence RSAM VORI,Std Prominence RSAM VORI,Avg h Width RSAM VORI,Max h Width RSAM VORI,Std h Width RSAM VORI,Avg RSAM peak RSAM VORI,Max RSAM peak RSAM VORI,Std RSAM peak RSAM VORI,Number of drops RSAM VORI,Avg Drop Depth RSAM VORI,Max Drop Depth RSAM VORI,Std Drop Depth RSAM VORI,Avg l Width RSAM VORI,Max l Width RSAM VORI,Std l Width RSAM VORI,Avg RSAM drop RSAM VORI,Max RSAM drop RSAM VORI,Std RSAM drop RSAM VORI,Quantile Changes RSAM VORI,Avg Value RSAM VORI,Std Value RSAM VORI,Median Value RSAM VORI,Var Value RSAM VORI,Mean Min Values RSAM VORI,Number of peaks DSAR VORI,Avg Prominence DSAR VORI,Max Prominence DSAR VORI,Std Prominence DSAR VORI,Avg h Width DSAR VORI,Max h Width DSAR VORI,Std h Width DSAR VORI,Avg RSAM peak DSAR VORI,Max RSAM peak DSAR VORI,Std RSAM peak DSAR VORI,Number of drops DSAR VORI,Avg Drop Depth DSAR VORI,Max Drop Depth DSAR VORI,Std Drop Depth DSAR VORI,Avg l Width DSAR VORI,Max l Width DSAR VORI,Std l Width DSAR VORI,Avg RSAM drop DSAR VORI,Max RSAM drop DSAR VORI,Std RSAM drop DSAR VORI,Quantile Changes DSAR VORI,Avg Value DSAR VORI,Std Value DSAR VORI,Median Value DSAR VORI,Var Value DSAR VORI,Mean Min Values DSAR VORI,Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR,Type,Sum_VT,Last_VT,Max_VT,Sum_LP,Last_LP,Max_LP,Sum_tornillo,Last_tornillo,Max_tornillo,Sum_Precipitations,Last_Precipitations,Max_Precipitations
0,0.49999999999999994,-0.945518575599317,2,19.266666666666666,2024-02-29 19:16:40.176,0,2.8864274963621512,1,0.3416263344584962,0.3416263344584962,0.0,86.0,86.0,0.0,32.468944085513165,32.468944085513165,0.0,1,3.362142620731131,3.362142620731131,0.0,2935.3608305324824,2935.3608305324824,0.0,27.192373808612512,27.192373808612512,0.0,11.006174348655817,32.78128664718512,20.486454410130808,28.77498822784865,419.694814298368,24.27683366360036,1,0.0001983816991503,0.0001983816991503,0.0,2.0,2.0,0.0,0.7259246954824821,0.7259246954824821,0.0,1,0.0594665902639128,0.0594665902639128,0.0,2241.8198644431377,2241.8198644431377,0.0,0.5784499088523105,0.5784499088523105,0.0,0.0462707086850417,0.6073655645234632,0.1723062208499497,0.6242073292870374,0.0296894337435916,0.3011096186794619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.65708323672618,0.0,0.0,1,2.0,0.0,1.0,10.0,7.0,7.0,3.0,2.0,2.0,0.0,0.0,0.0
0,0.8660254037844386,0.8549118706729467,3,8.083333333333334,2024-03-05 08:05:20.800,0,2.497907225044295,1,0.0187503321126278,0.0187503321126278,0.0,6.0,6.0,0.0,28.507139482798948,28.507139482798948,0.0,1,0.3253810084175299,0.3253810084175299,0.0,386.0,386.0,0.0,25.56948832600516,25.56948832600516,0.0,10.340108530934224,30.67142033623506,14.424713809349733,26.694030018556944,208.0723684816448,22.528104351131795,1,0.1281864373305947,0.1281864373305947,0.0,1929.0875734226024,1929.0875734226024,0.0,1.12047775130059,1.12047775130059,0.0,1,0.0824497695606194,0.0824497695606194,0.0,979.9691455953276,979.9691455953276,0.0,0.9494347852197552,0.9494347852197552,0.0,0.0510962980528021,0.9493856035380304,0.2825048273064867,1.0120626224590117,0.0798089774514679,0.3952578424230474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3807094829585,0.0,0.0,1,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
0,0.8660254037844386,0.017452406437283883,3,11.933333333333334,2024-03-15 11:56:03.498,0,2.648689215791036,1,0.1724170365005193,0.1724170365005193,0.0,180.0,180.0,0.0,33.64675024126578,33.64675024126578,0.0,1,1.9090181970815576,1.9090181970815576,0.0,1893.1709539736376,1893.1709539736376,0.0,31.269621704386445,31.269621704386445,0.0,11.738704023936137,35.92462722050679,23.62509623246604,32.49501067760759,558.1451719932812,28.219064898399765,1,0.0571961956983249,0.0571961956983249,0.0,738.3587472469401,738.3587472469401,0.0,0.9000493814591413,0.9000493814591413,0.0,1,0.0003238335170255,0.0003238335170255,0.0,2.0,2.0,0.0,0.7009307551131516,0.7009307551131516,0.0,0.0671361838616925,0.7924706652021715,0.2586247468932122,0.8294290760529812,0.0668867597055781,0.3276437911308107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8453512636216,0.0,0.0,1,6.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.30486429902801077,4,1.1833333333333333,2024-04-01 01:11:07.408,0,2.1782668304219053,1,0.0122912900430058,0.0122912900430058,0.0,6.0,6.0,0.0,29.92621465176948,29.92621465176948,0.0,1,0.0072666202785924,0.0072666202785924,0.0,2.0,2.0,0.0,23.007610979121672,23.007610979121672,0.0,30.511255132457997,31.336266209695008,67.74870583344871,25.489931836017877,4589.887142107168,20.54657244178954,1,0.0324551256237822,0.0324551256237822,0.0,589.3110118406821,589.3110118406821,0.0,0.577301952493161,0.577301952493161,0.0,1,0.0006997376811626,0.0006997376811626,0.0,4.0,4.0,0.0,0.5035662947746975,0.5035662947746975,0.0,0.1288500175567962,0.6244282341085794,0.3571292700608789,0.5528944168172837,0.1275413155342162,0.2608192281971528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.490377927196846,0.0,0.0,1,4.0,3.0,3.0,7.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0
0,1.0,-0.03489949670250171,4,23.866666666666667,2024-04-08 23:52:46.621,0,3.252907946352458,1,1.3249708361782029,1.3249708361782029,0.0,829.3580657511884,829.3580657511884,0.0,37.35615334209416,37.35615334209416,0.0,1,1.7070797592389937,1.7070797592389937,0.0,418.0,418.0,0.0,26.86301691502318,26.86301691502318,0.0,27.353664350048835,41.44765182304347,47.43292453373234,34.8170129169415,2249.882329822748,22.018109057203283,1,0.0030112320267658,0.0030112320267658,0.0,6.0,6.0,0.0,0.9383491720557512,0.9383491720557512,0.0,1,0.0862562040327055,0.0862562040327055,0.0,1718.7708867874253,1718.7708867874253,0.0,0.7786139970199328,0.7786139970199328,0.0,0.1690074032725076,0.9065539552274297,0.4623455361184299,0.8391788612503424,0.2137633947686383,0.3443769565182003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.02782286111755,0.0,0.0,1,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.6762,0.0,1.6762
0,1.0,0.10018806161207638,4,11.616666666666667,2024-04-28 11:37:41.279,0,2.0879131034928697,1,4.601229193732138,4.601229193732138,0.0,242.0,242.0,0.0,487.3349688320634,487.3349688320634,0.0,1,37.151585909369885,37.151585909369885,0.0,1308.1453104405502,1308.1453104405502,0.0,368.89060219787774,368.89060219787774,0.0,43.28947006231744,425.29131057529736,122.30376902305534,424.2866634737821,14958.21191724487,219.94918887971463,1,0.0966884820687816,0.0966884820687816,0.0,414.0,414.0,0.0,4.5294152271250745,4.5294152271250745,0.0,1,0.0041334716925161,0.0041334716925161,0.0,2.0,2.0,0.0,3.5987156990415645,3.5987156990415645,0.0,0.269893645399597,3.979031419400033,1.145352328400456,4.1551195105454255,1.311831956172346,1.6883064836591082,1,1.0652751132925005,1.0652751132925005,0.0,4.0,4.0,0.0,4013.209334728726,4013.209334728726,0.0,1,275.18433135951364,275.18433135951364,0.0,1354.375551901313,1354.375551901313,0.0,2815.6066303769458,2815.6066303769458,0.0,232.5319289542463,3466.0913459773847,773.2785373701032,3448.24926921145,597959.6963572461,2197.730786938406,1,1.4458635438252545e-05,1.4458635438252545e-05,0.0,4.0,4.0,0.0,1.8399120255839123,1.8399120255839123,0.0,1,0.0839144849679129,0.0839144849679129,0.0,1995.090261642228,1995.090261642228,0.0,1.703082804550499,1.703082804550499,0.0,0.121590574818642,1.768084943700302,0.2204773208482918,1.7371193988193658,0.0486102490084406,1.4666569298949046,54.64873637839092,79.78205425457918,79.78205425457918,1,0.0,0.0,0.0,6.0,3.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0
1,0.8660254037844387,0.9999904807207345,5,6.016666666666667,2024-05-09 06:01:44.955,0,1.5747934470145792,1,0.6681089349502827,0.6681089349502827,0.0,10.0,10.0,0.0,683.0797472577243,683.0797472577243,0.0,1,98.00605714163136,98.00605714163136,0.0,1646.0498273765254,1646.0498273765254,0.0,570.126535926767,570.126535926767,0.0,68.81176118080309,652.3146352248176,245.5662478010784,645.4947307102285,60302.78205910063,284.2539627612184,1,0.0797858888918883,0.0797858888918883,0.0,90.0,90.0,0.0,7.007890387233954,7.007890387233954,0.0,1,0.3375839473327389,0.3375839473327389,0.0,688.1032705220973,688.1032705220973,0.0,3.719559359490047,3.719559359490047,0.0,0.4448931699083136,4.84060281135515,2.035193522258996,4.622988270640348,4.142012673044979,1.6303880983403476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.95864240375704,3452.6835059712203,805.4547221985036,3502.240151295395,648757.3095118687,1872.443944338909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141940457028403,2.3765677736161943,0.6372084375277234,2.252255554217284,0.4060345928565226,1.5634383535945808,51.91282170183167,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.461,28.461,28.461
1,0.8660254037844387,0.9081431738250815,5,7.65,2024-05-14 07:39:27.660,0,2.571439888349195,1,3.1817689509740603,3.1817689509740603,0.0,18.0,18.0,0.0,848.6197844908315,848.6197844908315,0.0,1,11.628881648946532,11.628881648946532,0.0,85.40537356293726,85.40537356293726,0.0,246.41616101793224,246.41616101793224,0.0,87.86194993891787,567.7303964661596,279.78376133926923,592.3221921546394,78278.95310914918,90.66653267821532,1,0.152084732653642,0.152084732653642,0.0,430.0,430.0,0.0,3.4402071548492783,3.4402071548492783,0.0,1,2.1314378729098135e-05,2.1314378729098135e-05,0.0,4.0,4.0,0.0,2.0831049160489536,2.0831049160489536,0.0,0.1954062413646188,2.8103863383321017,1.0882089238577444,2.8910580868367908,1.18419866196363,0.931313986434015,2,8.753081045803128,14.60185063621384,5.848769590410711,21.9545028421897,41.9090056843794,19.9545028421897,4034.090377130699,4105.7797983041,71.68942117340112,2,26.26537116130908,51.71160481700554,25.44623365569646,78.0,150.0,72.0,1932.1092444807337,625.0372134819689,1307.0720309987646,299.89752438961443,2796.949595652248,1454.6083967384368,3115.8575830634945,2115885.5878619654,394.5507437124297,2,0.0227568186446187,0.0411969079901748,0.018440089345556,95.0,172.0,77.0,2.797733917987374,2.926423656086881,0.1286897380995073,1,0.0404747024535034,0.0404747024535034,0.0,344.0,344.0,0.0,1.9945724633341,1.9945724633341,0.0,0.3114166063789317,2.418989916390816,0.6460982747838336,2.310997661215933,0.4174429806786462,1.4793290125742915,59.77277996753999,86.87688383955484,91.00394157199165,1,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,24.6635,0.0,18.4976
1,0.8660254037844387,0.5519369853120583,5,9.766666666666667,2024-05-19 09:46:20.235,0,2.464695813718543,1,0.0576843078021909,0.0576843078021909,0.0,4.0,4.0,0.0,117.29736604432308,117.29736604432308,0.0,1,0.0333007749042906,0.0333007749042906,0.0,2.0,2.0,0.0,89.17805582892998,89.17805582892998,0.0,11.130688900004644,110.9033785637068,31.14063048784217,103.93296928529256,969.7388671803252,72.0936351210761,1,0.2903403271138269,0.2903403271138269,0.0,380.0,380.0,0.0,2.0432415279886227,2.0432415279886227,0.0,1,0.1169885464736869,0.1169885464736869,0.0,404.0,404.0,0.0,0.8234619225254602,0.8234619225254602,0.0,0.1664061881277113,1.4783777326442131,0.950194310930336,1.2752935288475595,0.9028692285243765,0.314024050900426,1,4.358338571287732,4.358338571287732,0.0,266.0,266.0,0.0,761.4572119530173,761.4572119530173,0.0,1,0.9458908014703412,0.9458908014703412,0.0,62.0,62.0,0.0,377.4503188988712,377.4503188988712,0.0,23.3665573212544,593.7997383772723,162.55849430830875,620.7443210776555,26425.264071784448,354.016578795662,2,0.0205688147945379,0.0405222692607329,0.019953454466195,460.5475396605304,919.0950793210608,458.5475396605304,1.5576352700997609,1.5749764175530006,0.0173411474532396,1,0.166318444805386,0.166318444805386,0.0,3468.223327706003,3468.223327706003,0.0,1.3739756778411352,1.3739756778411352,0.0,0.0745879971248662,1.4790705076780737,0.1716960224881657,1.463361396121152,0.0294795241382567,1.2101935636396717,34.56990493855785,99.95362856480408,99.95362856480408,1,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,51.704,6.2854,26.2866
1,0.5000000000000003,0.9978589232386035,6,5.75,2024-06-16 05:45:56.505,0,1.4572819586825323,1,39.842188878918165,39.842188878918165,0.0,1325.0495605886172,1325.0495605886172,0.0,236.38562169689868,236.38562169689868,0.0,1,2.755505178776275,2.755505178776275,0.0,248.0,248.0,0.0,138.00673805771152,138.00673805771152,0.0,20.40039978863061,200.30908281736745,75.03580318901004,182.0552985039613,5630.3717602198485,112.8421220856244,1,0.1621913718541234,0.1621913718541234,0.0,197.4529448687761,197.4529448687761,0.0,2.10252952054902,2.10252952054902,0.0,1,0.3099597309351909,0.3099597309351909,0.0,1916.106490920285,1916.106490920285,0.0,1.7588417745305136,1.7588417745305136,0.0,0.1712156723416055,1.9096871063762608,0.8055476774790072,1.9265085674971247,0.6489070606918226,0.6588574594119591,1,85.75132739018181,85.75132739018181,0.0,1951.6674242877991,1951.6674242877991,0.0,1308.010220785563,1308.010220785563,0.0,1,37.30913904408885,37.30913904408885,0.0,100.0,100.0,0.0,1036.62972518189,1036.62972518189,0.0,84.73632529218754,1211.0226560076424,321.70332177362724,1169.0227664395238,103493.02724018594,744.0076398563358,1,0.087890452851747,0.087890452851747,0.0,476.0,476.0,0.0,2.78061111695263,2.78061111695263,0.0,1,0.2212090424874935,0.2212090424874935,0.0,1202.1184874975231,1202.1184874975231,0.0,2.1175444699145265,2.1175444699145265,0.0,0.2629603852678877,2.3504987186704644,0.95172452216776,2.311791346259652,0.9057795660954512,1.0493870662751876,59.26269418038488,74.56526779503825,74.56526779503825,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,71.256,28.0246,34.05
1,1.2246467991473532e-16,0.1607425656038261,7,0.6166666666666667,2024-07-01 00:37:32.450,0,2.016119911202107,1,8.370299243752783,8.370299243752783,0.0,346.0,346.0,0.0,54.381553353579065,54.381553353579065,0.0,1,1.6886855818184152,1.6886855818184152,0.0,298.0,298.0,0.0,26.51178242289961,26.51178242289961,0.0,23.153312309554043,58.77352281174097,57.71443930215301,36.63684670813239,3330.956503961904,20.73291161056619,1,0.0932189799160113,0.0932189799160113,0.0,797.0,797.0,0.0,0.803977710872668,0.803977710872668,0.0,1,0.0018090194558236,0.0018090194558236,0.0,34.0,34.0,0.0,0.5218520429659451,0.5218520429659451,0.0,0.0889634886808386,0.7056212892374576,0.3492729156201227,0.6521738282702704,0.1219915695857813,0.2770288484668178,1,0.7791220320345076,0.7791220320345076,0.0,18.0,18.0,0.0,158.04053550739212,158.04053550739212,0.0,2,5.337728385713191,8.940113435483624,3.602385049770433,389.5720355024816,671.1440710049633,281.57203550248164,90.76001870165756,88.31463898874844,2.445379712909116,59.346965241607705,162.80492001567356,194.33420980715744,120.20311497936628,37765.7851013723,67.76238605318342,1,0.344990371953739,0.344990371953739,0.0,336.0,336.0,0.0,3.6175503915354055,3.6175503915354055,0.0,2,0.0060310773807737,0.0083751410257917,0.0023440636450179,104.0,124.0,20.0,2.031801468373017,1.963325339289037,0.0684761290839799,0.4134660680235598,2.6645912982104285,1.26155734276124,2.31094277679777,1.5915269290748013,1.55766771424561,48.71319267331324,91.65314166473452,91.65314166473452,1,0.0,0.0,0.0,5.0,2.0,3.0,7.0,4.0,4.0,117.5825,0.0,94.066
1,1.2246467991473532e-16,0.6225146366376196,7,9.433333333333334,2024-07-06 09:26:20.466,0,1.5708573484542538,1,3.29456959178566,3.29456959178566,0.0,148.0,148.0,0.0,42.71551825089722,42.71551825089722,0.0,1,0.0021573674861308,0.0021573674861308,0.0,2.0,2.0,0.0,24.144759175661694,24.144759175661694,0.0,5.568988025423048,38.22091785354725,28.211940809246453,29.058714003821137,795.9136042244254,21.85965256455807,1,0.1973953643820243,0.1973953643820243,0.0,1685.4716294625273,1685.4716294625273,0.0,1.05012047214803,1.05012047214803,0.0,1,7.642874589408599e-05,7.642874589408599e-05,0.0,8.0,8.0,0.0,0.8065105946960486,0.8065105946960486,0.0,0.050822042670825,0.8671919189108769,0.3138978472700437,0.8796274761232243,0.0985318585207677,0.3429500312936031,1,35.67143170845942,35.67143170845942,0.0,2998.5578867797044,2998.5578867797044,0.0,100.69549538212294,100.69549538212294,0.0,1,4.34283909724936,4.34283909724936,0.0,638.0,638.0,0.0,53.54506031753901,53.54506031753901,0.0,12.34255958703677,89.34050059748222,63.59195872686284,75.12698876174608,4043.9372147190265,47.73638451829777,1,0.0744033094517337,0.0744033094517337,0.0,188.0,188.0,0.0,2.3133168358347467,2.3133168358347467,0.0,1,0.4087914618938693,0.4087914618938693,0.0,3469.0097405925053,3469.0097405925053,0.0,1.768671662160482,1.768671662160482,0.0,0.1930218294545517,2.018867952002471,0.488809890072939,1.984427427619294,0.2389351086331187,1.1719528074235512,62.11453744493392,99.95362856480408,99.93044284720612,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,50.094100000000005,6.2618,25.047
1,1.2246467991473532e-16,-0.9965655024977614,7,17.683333333333334,2024-07-09 17:41:02.544,0,2.78774395235001,1,1.168691519965659,1.168691519965659,0.0,326.0,326.0,0.0,29.38558325970792,29.38558325970792,0.0,1,0.0930146951739168,0.0930146951739168,0.0,24.0,24.0,0.0,25.287381247183266,25.287381247183266,0.0,25.41157146508481,34.05522142555257,90.895788437039,27.185559809564445,8262.044355590953,21.50482365549142,1,0.0002552535560973,0.0002552535560973,0.0,10.622334682026889,10.622334682026889,0.0,0.7569924054358041,0.7569924054358041,0.0,1,8.109692155811032e-06,8.109692155811032e-06,0.0,4.0,4.0,0.0,0.6107577047193724,0.6107577047193724,0.0,0.0559013979063535,0.6520349232522011,0.216466600650774,0.6758549654369274,0.0468577891973017,0.2942256771644809,1,28.086994134904373,28.086994134904373,0.0,1720.488397200874,1720.488397200874,0.0,145.27184546302595,145.27184546302595,0.0,1,1.3538595253371994,1.3538595253371994,0.0,251.49638457694527,251.49638457694527,0.0,69.40796918167904,69.40796918167904,0.0,31.953835767365817,119.97965368011864,165.32838233027636,106.96019254947544,27333.474003946038,59.44490560209394,1,0.1262801363927148,0.1262801363927148,0.0,666.0,666.0,0.0,2.2688888326745627,2.2688888326745627,0.0,1,0.0639827930306966,0.0639827930306966,0.0,1072.9155732563836,1072.9155732563836,0.0,1.336183751450545,1.336183751450545,0.0,0.4467191589536278,1.8514479597739115,1.7150576499065324,1.7173484129418752,2.9414227425029176,1.0990775025802648,53.46626478089497,91.16624159517735,91.16624159517735,1,1.0,0.0,1.0,14.0,0.0,13.0,10.0,6.0,6.0,18.2821,12.1881,12.1881
1,1.2246467991473532e-16,-0.5037739770455265,7,21.983333333333334,2024-07-25 21:59:56.579,0,1.2426819781745848,1,28.702732026221668,28.702732026221668,0.0,484.0,484.0,0.0,323.62961224661177,323.62961224661177,0.0,1,7.489143589506256,7.489143589506256,0.0,332.0,332.0,0.0,123.66876767742872,123.66876767742872,0.0,56.58745213130803,269.7396137226712,203.03500899321543,210.65765188552552,41223.21487687507,74.35651406570415,1,0.1417438759656717,0.1417438759656717,0.0,748.3369002438785,748.3369002438785,0.0,1.309966665340719,1.309966665340719,0.0,1,0.0655880700105849,0.0655880700105849,0.0,534.0,534.0,0.0,0.852969431931921,0.852969431931921,0.0,0.163439924054565,1.1285681911860974,0.4905304515960651,1.0366766974400343,0.2406201239430396,0.4629646379950123,1,315.85925278553486,315.85925278553486,0.0,2221.146757177581,2221.146757177581,0.0,1292.9496930476134,1292.9496930476134,0.0,1,0.3323658125932525,0.3323658125932525,0.0,2.0,2.0,0.0,381.9089137995014,381.9089137995014,0.0,162.3781923699424,1057.281596456585,763.3219796510685,848.5633768147429,582660.4446184263,273.9534341370409,2,0.0028629300596543,0.0034396350084051,0.0005767049487508,6.0,8.0,2.0,3.741244228581286,3.85052366904468,0.1092794404633941,2,0.040072843923425,0.0736577296387732,0.0335848857153482,152.0,292.0,140.0,2.608327985175376,2.472719874123464,0.1356081110519122,0.2840002020734519,3.1598844447519974,0.9483006353957744,3.134393546150669,0.8992740950920296,1.5273243954598663,53.16485045212149,95.96568513795502,95.96568513795502,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4728,0.0,6.7364
1,-0.4999999999999997,-0.9832549075639547,8,18.7,2024-08-09 18:42:16.286,0,2.430006765729764,1,17.61996235548827,17.61996235548827,0.0,140.0,140.0,0.0,200.09283696943373,200.09283696943373,0.0,1,25.74180055507388,25.74180055507388,0.0,1979.136244825469,1979.136244825469,0.0,122.0301984688151,122.0301984688151,0.0,72.2064533608321,176.13052649413532,155.03308121051228,133.26877319852923,24035.256269625297,30.390640157634834,1,0.004268703858398,0.004268703858398,0.0,28.0,28.0,0.0,0.9816944853279992,0.9816944853279992,0.0,1,0.0747753549249879,0.0747753549249879,0.0,691.1482109321291,691.1482109321291,0.0,0.858486351644573,0.858486351644573,0.0,0.2492363578950467,1.0024707898880096,0.5327971664757364,0.9061129369322094,0.2838728206045736,0.4138892924007388,1,0.4587484676031863,0.4587484676031863,0.0,2.0,2.0,0.0,879.330650491822,879.330650491822,0.0,1,40.90583518156393,40.90583518156393,0.0,534.0,534.0,0.0,283.56362441573947,283.56362441573947,0.0,226.47296383472337,589.0516859023597,543.044366733709,403.71437667429336,294897.18424121506,109.85010058410212,2,0.0133142949513687,0.0259806097772332,0.0126663148258645,419.3021432269262,828.6042864538524,409.3021432269262,2.821483132127041,2.8361922430843185,0.0147091109572772,1,0.0044096571573852,0.0044096571573852,0.0,22.0,22.0,0.0,2.365269825746275,2.365269825746275,0.0,0.2217493240368738,2.5965414935667,0.5239205745315068,2.5708546417525824,0.2744927684174241,1.988651071736604,56.61952237421748,82.56434036633435,82.56434036633435,1,4.0,3.0,3.0,1.0,0.0,1.0,4.0,2.0,2.0,52.5751,5.2575,31.5451
1,-0.8660254037844385,0.6788007455329417,9,2.85,2024-09-05 02:51:57.293,0,1.7634355727251314,1,31.208504719315044,31.208504719315044,0.0,144.0,144.0,0.0,379.7323784303264,379.7323784303264,0.0,1,22.04374809564932,22.04374809564932,0.0,1586.8601431252102,1586.8601431252102,0.0,63.63366943554496,63.63366943554496,0.0,54.013728175704735,175.90676253904456,189.49623886002027,83.81793753757856,35908.824542093855,35.741706266399135,1,0.1126696791040018,0.1126696791040018,0.0,146.0,146.0,0.0,2.2508309338350774,2.2508309338350774,0.0,1,0.0864192679397921,0.0864192679397921,0.0,1334.5834434050453,1334.5834434050453,0.0,0.7660117825859976,0.7660117825859976,0.0,0.2166172357932574,1.2084679917934371,0.8276582857967932,0.8719969425221452,0.6850182380480863,0.3701477751068771,1,60.02462827779368,60.02462827779368,0.0,156.0120140099165,156.0120140099165,0.0,1731.3324372838115,1731.3324372838115,0.0,1,115.87612073592376,115.87612073592376,0.0,2241.407794509686,2241.407794509686,0.0,173.721356582372,173.721356582372,0.0,123.755079736119,682.490372761718,760.1211514490811,288.7794415089699,577784.164880277,89.53886571335843,1,0.0011860537664114,0.0011860537664114,0.0,2.0,2.0,0.0,3.310576756109135,3.310576756109135,0.0,1,0.3845238439220804,0.3845238439220804,0.0,1355.566493480132,1355.566493480132,0.0,1.9339147324668675,1.9339147324668675,0.0,0.2280005674996739,2.3445987499265786,0.7230034017555149,2.197228553711301,0.5227339189500465,1.37355806050153,54.62555066079295,99.95362856480408,99.95362856480408,1,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,27.9654,13.9827,13.9827
