Number of peaks RSAM VRBA,Avg Prominence RSAM VRBA,Max Prominence RSAM VRBA,Std Prominence RSAM VRBA,Avg h Width RSAM VRBA,Max h Width RSAM VRBA,Std h Width RSAM VRBA,Avg peak RSAM VRBA,Max peak RSAM VRBA,Std peak RSAM VRBA,Number of drops RSAM VRBA,Avg Drop Depth RSAM VRBA,Max Drop Depth RSAM VRBA,Std Drop Depth RSAM VRBA,Avg l Width RSAM VRBA,Max l Width RSAM VRBA,Std l Width RSAM VRBA,Avg drop RSAM VRBA,Max drop RSAM VRBA,Std drop RSAM VRBA,Quantile Changes RSAM VRBA,Avg Value RSAM VRBA,Std Value RSAM VRBA,Median Value RSAM VRBA,Var Value RSAM VRBA,Mean Min Values RSAM VRBA,Number of peaks DSAR VRBA,Avg Prominence DSAR VRBA,Max Prominence DSAR VRBA,Std Prominence DSAR VRBA,Avg h Width DSAR VRBA,Max h Width DSAR VRBA,Std h Width DSAR VRBA,Avg peak DSAR VRBA,Max peak DSAR VRBA,Std peak DSAR VRBA,Number of drops DSAR VRBA,Avg Drop Depth DSAR VRBA,Max Drop Depth DSAR VRBA,Std Drop Depth DSAR VRBA,Avg l Width DSAR VRBA,Max l Width DSAR VRBA,Std l Width DSAR VRBA,Avg drop DSAR VRBA,Max drop DSAR VRBA,Std drop DSAR VRBA,Quantile Changes DSAR VRBA,Avg Value DSAR VRBA,Std Value DSAR VRBA,Median Value DSAR VRBA,Var Value DSAR VRBA,Mean Min Values DSAR VRBA,Number of peaks RSAM VORI,Avg Prominence RSAM VORI,Max Prominence RSAM VORI,Std Prominence RSAM VORI,Avg h Width RSAM VORI,Max h Width RSAM VORI,Std h Width RSAM VORI,Avg peak RSAM VORI,Max peak RSAM VORI,Std peak RSAM VORI,Number of drops RSAM VORI,Avg Drop Depth RSAM VORI,Max Drop Depth RSAM VORI,Std Drop Depth RSAM VORI,Avg l Width RSAM VORI,Max l Width RSAM VORI,Std l Width RSAM VORI,Avg drop RSAM VORI,Max drop RSAM VORI,Std drop RSAM VORI,Quantile Changes RSAM VORI,Avg Value RSAM VORI,Std Value RSAM VORI,Median Value RSAM VORI,Var Value RSAM VORI,Mean Min Values RSAM VORI,Number of peaks DSAR VORI,Avg Prominence DSAR VORI,Max Prominence DSAR VORI,Std Prominence DSAR VORI,Avg h Width DSAR VORI,Max h Width DSAR VORI,Std h Width DSAR VORI,Avg peak DSAR VORI,Max peak DSAR VORI,Std peak DSAR VORI,Number of drops DSAR VORI,Avg Drop Depth DSAR VORI,Max Drop Depth DSAR VORI,Std Drop Depth DSAR VORI,Avg l Width DSAR VORI,Max l Width DSAR VORI,Std l Width DSAR VORI,Avg drop DSAR VORI,Max drop DSAR VORI,Std drop DSAR VORI,Quantile Changes DSAR VORI,Avg Value DSAR VORI,Std Value DSAR VORI,Median Value DSAR VORI,Var Value DSAR VORI,Mean Min Values DSAR VORI,Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR
1,0.989856996228351,0.989856996228351,0.0,905.6052187401574,905.6052187401574,0.0,29.37458996025281,29.37458996025281,0.0,1,2.0193272019125033,2.0193272019125033,0.0,3105.1987266615165,3105.1987266615165,0.0,25.322715446010598,25.322715446010598,0.0,17.82366096204919,30.910749414590292,116.27170116242738,26.73816559415797,13519.108491204817,22.21060986119621,1,0.0017924256461551158,0.0017924256461551158,0.0,132.0,132.0,0.0,0.5643643710539933,0.5643643710539933,0.0,1,0.022053578032147025,0.022053578032147025,0.0,1511.3383902376165,1511.3383902376165,0.0,0.4003027578726569,0.4003027578726569,0.0,0.02980344382402928,0.4770774387700618,0.12437423497206199,0.4880829390807851,0.015468950324885686,0.2999837277949911,2,3.7210471633547684,7.335888978286391,3.614841814931623,90.0,174.0,84.0,272.516291500134,293.6883711603212,21.172079660187194,1,27.568018571179465,27.568018571179465,0.0,3146.4451919449134,3146.4451919449134,0.0,195.5238391482527,195.5238391482527,0.0,41.78370743361194,235.28945555085787,185.15335785035938,224.5807333288974,34281.765923263236,125.85902696527721,2,0.029962091384257983,0.05590138112071896,0.02593928973646098,289.0379744153199,552.0,262.9620255846801,2.605894489728465,2.683286812852267,0.07739232312380206,1,0.5451899697627374,0.5451899697627374,0.0,2913.284716243542,2913.284716243542,0.0,1.8385138776797088,1.8385138776797088,0.0,0.25221130834754724,2.283667249253111,0.6399788387994425,2.275361151619306,0.4095729141110828,1.3788794769355617,99.93044284720612,99.95362856480408,99.95362856480408
1,1.6292067240046393,1.6292067240046393,0.0,1469.8184759440878,1469.8184759440878,0.0,36.51774487990927,36.51774487990927,0.0,2,1.2071475715055975,2.407929359281084,1.2007817877754867,914.5009866609354,1809.0019733218708,894.5009866609354,27.541424201070804,27.48367330028107,0.05775090078973477,6.551917300445971,34.10010128430526,13.753215795854116,32.27952404019275,189.15094472733117,24.17475759119808,2,0.0034330942823965205,0.00672202923056886,0.0032889349481723396,131.0,260.0,129.0,0.5751570309681131,0.5889458287081233,0.013788797740010184,1,0.08337529048691339,0.08337529048691339,0.0,2319.1550965443785,2319.1550965443785,0.0,0.4414553367783841,0.4414553367783841,0.0,0.024246083969910803,0.4923365739160659,0.1238277316588435,0.5092202730933733,0.015333307127774552,0.24377699015504375,2,1.773814339676278,2.3311785065210415,0.5573641668447635,107.0,116.0,9.0,374.4934794296223,377.8197172325635,3.326237802941165,2,34.73964921178353,67.47754588396765,32.73789667218412,1231.0472024572146,2390.094404914429,1159.0472024572146,264.8606141833397,250.70977716270045,14.150837020639244,21.739683223847393,317.9608100259097,80.40061714819768,318.2621831600686,6464.259237811059,183.35143525183798,1,0.22579700940079572,0.22579700940079572,0.0,1305.4249551649864,1305.4249551649864,0.0,2.7499251936217934,2.7499251936217934,0.0,1,0.08823396909685677,0.08823396909685677,0.0,1110.9168635109688,1110.9168635109688,0.0,1.3754294806553986,1.3754294806553986,0.0,0.3182942092799493,2.1952223008608263,0.7719079625528259,2.165371838328649,0.5958419026524548,1.1368916342979178,99.62902851843265,99.95362856480408,99.95362856480408
1,5.678505130250457,5.678505130250457,0.0,2940.7772468021753,2940.7772468021753,0.0,49.901943662792846,49.901943662792846,0.0,2,0.013402624869915059,0.0166266816679439,0.0032240567980288404,2.0,2.0,0.0,36.33038498267308,29.396184587224408,6.934200395448672,10.491127765379517,46.33428350812231,72.58332502544076,44.51613953330666,5268.339071748775,26.189816768666685,1,0.11527262746090594,0.11527262746090594,0.0,2218.328485267933,2218.328485267933,0.0,0.6038536436730867,0.6038536436730867,0.0,1,0.00010529852466206746,0.00010529852466206746,0.0,4.0,4.0,0.0,0.48052588816830755,0.48052588816830755,0.0,0.028327607061358933,0.529890719684879,0.1179433535993291,0.5401043653647186,0.013910634658256378,0.3017488448592284,1,140.88887983683384,140.88887983683384,0.0,2779.224447245837,2779.224447245837,0.0,568.9907820953144,568.9907820953144,0.0,1,0.004545938291670382,0.004545938291670382,0.0,2.0,2.0,0.0,214.8594398762766,214.8594398762766,0.0,42.42429865741967,441.4319807320749,215.26842083327892,459.87648660176745,46340.49300805368,162.3977256195249,1,0.4267882508766312,0.4267882508766312,0.0,1440.1672278899146,1440.1672278899146,0.0,4.261407253324858,4.261407253324858,0.0,1,0.000927934538283548,0.000927934538283548,0.0,6.0,6.0,0.0,2.411868331510085,2.411868331510085,0.0,0.351834540389174,3.2801610509609023,0.9498160648480694,3.031316824469599,0.9021505570434718,2.0990262801278243,99.90725712960817,99.95362856480408,99.95362856480408
1,0.14576048112017048,0.14576048112017048,0.0,18.0,18.0,0.0,36.7775038242902,36.7775038242902,0.0,1,4.331109154751804,4.331109154751804,0.0,2539.189782794979,2539.189782794979,0.0,23.707543535127062,23.707543535127062,0.0,4.88123106564392,35.48289500672093,25.89529388386148,27.959941071146453,670.5662453315538,22.18445756668076,1,0.00034916970154574845,0.00034916970154574845,0.0,2.0,2.0,0.0,0.7345640467918267,0.7345640467918267,0.0,1,0.0003659486922077959,0.0003659486922077959,0.0,4.0,4.0,0.0,0.4797018465788249,0.4797018465788249,0.0,0.03978764582792985,0.6001778021901664,0.2460250956023656,0.5537223150946836,0.060528347666153136,0.2953767068997842,1,3.9004475552452504,3.9004475552452504,0.0,222.0,222.0,0.0,173.27384845989465,173.27384845989465,0.0,1,25.191207751944972,25.191207751944972,0.0,3174.659521205669,3174.659521205669,0.0,134.9778220795418,134.9778220795418,0.0,14.662506880645541,160.29231679209641,50.69164811084282,155.9528276659269,2569.643188193514,103.15867428216922,1,0.08557311667125855,0.08557311667125855,0.0,504.0,504.0,0.0,2.5863746352245087,2.5863746352245087,0.0,1,0.3257162618278038,0.3257162618278038,0.0,3302.231555509486,3302.231555509486,0.0,2.1527271971238147,2.1527271971238147,0.0,0.21852280529339396,2.35033673093432,0.5964230412501769,2.3028203289765448,0.35572044413411014,1.5345747493651423,99.95362856480408,99.95362856480408,99.95362856480408
1,0.006783294548043273,0.006783294548043273,0.0,2.0,2.0,0.0,43.46523552635111,43.46523552635111,0.0,1,0.6515728882221197,0.6515728882221197,0.0,406.0,406.0,0.0,28.90781564383254,28.90781564383254,0.0,6.645324980515991,39.17480229035808,18.640530961971585,35.5271037996764,347.46939454422125,26.39927989688989,1,0.03709361957437496,0.03709361957437496,0.0,1651.8766964645993,1651.8766964645993,0.0,0.6458299106779695,0.6458299106779695,0.0,1,0.018265690151430314,0.018265690151430314,0.0,976.2344421078024,976.2344421078024,0.0,0.5457316546437792,0.5457316546437792,0.0,0.0424260698047855,0.6126862910026393,0.15845890494362164,0.6104471525196534,0.02510922455593172,0.35871919523118795,1,122.4378594523534,122.4378594523534,0.0,1604.9064781884845,1604.9064781884845,0.0,435.9320623896955,435.9320623896955,0.0,1,70.69210708662308,70.69210708662308,0.0,1566.8891640371362,1566.8891640371362,0.0,162.26427360305868,162.26427360305868,0.0,61.08374108787988,328.535917980632,173.32463194319544,302.4807252608094,30041.428038244165,123.50385984561412,1,0.3344656104499464,0.3344656104499464,0.0,2688.256169418796,2688.256169418796,0.0,2.7925733302566806,2.7925733302566806,0.0,1,0.28927217228819524,0.28927217228819524,0.0,1631.9484570640261,1631.9484570640261,0.0,2.2243652598193835,2.2243652598193835,0.0,1.8015456471478075,2.780795507751757,7.694201120550256,2.516891157554157,59.20073088347681,1.8103966148699902,99.95362856480408,99.93044284720612,99.95362856480408
1,0.9098873370390734,0.9098873370390734,0.0,670.0,670.0,0.0,29.60456070481044,29.60456070481044,0.0,1,1.6230008750424183,1.6230008750424183,0.0,3310.140771151875,3310.140771151875,0.0,25.670641880620348,25.670641880620348,0.0,6.289545125660491,29.021381941574873,11.948157398280019,26.71979948617866,142.75846521407357,23.25492936281128,2,0.018702040989800023,0.03714449199090125,0.01844245100110123,1089.4229673887298,2174.8459347774597,1085.4229673887298,0.5550238504888505,0.5784408811312816,0.023417030642431003,1,0.014921031122168027,0.014921031122168027,0.0,1640.719814870907,1640.719814870907,0.0,0.48655107679127785,0.48655107679127785,0.0,0.02077000762507797,0.5005443470561397,0.09458823312795223,0.5092309095358328,0.00894693384626784,0.3122533692019239,1,0.07484300390586895,0.07484300390586895,0.0,2.0,2.0,0.0,215.2131384946506,215.2131384946506,0.0,1,25.313254288716962,25.313254288716962,0.0,3262.552587388808,3262.552587388808,0.0,99.49128725127514,99.49128725127514,0.0,28.800746037947636,140.70586430909466,83.95786418447025,118.70716697039988,7048.922958417954,65.45825688209162,2,0.34277884406013004,0.685354974989759,0.3425761309296289,1529.0612648592635,3056.8240616874114,1527.7627968281479,2.8489027090472874,2.906794514279703,0.05789180523241577,2,0.28682649304975727,0.5735892061045451,0.28676271305478784,1188.9475929671012,2375.8951859342023,1186.9475929671012,2.208364056167742,2.1952885730455405,0.013075483122201748,0.2739379187627803,2.596103066191725,0.6082901594979465,2.559495662843031,0.3700169181420372,1.658745121806074,99.95362856480408,99.95362856480408,99.95362856480408
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.843112463093153,41.55347788010936,35.99192029492655,26.73660121006722,1295.4183265163456,20.440241801952766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05806615700571367,0.5234363682702988,0.27320459229300953,0.4368675194009775,0.07464074924998958,0.1939031540202192,1,0.09307817970045207,0.09307817970045207,0.0,4.0,4.0,0.0,27.106719668732453,27.106719668732453,0.0,1,0.4484742115791782,0.4484742115791782,0.0,829.0,829.0,0.0,24.90867260977058,24.90867260977058,0.0,12.776711568408142,36.63642242137399,34.17970510818637,25.41881021669964,1168.2522412825815,20.38868535133389,1,1.1219656400340385,1.1219656400340385,0.0,3296.7971970915787,3296.7971970915787,0.0,7.331562967002174,7.331562967002174,0.0,1,0.5834055660063528,0.5834055660063528,0.0,636.3040199060874,636.3040199060874,0.0,5.952120667461045,5.952120667461045,0.0,0.5497798959129143,6.435265504367517,2.257171314458805,6.605848576736192,5.0948223428156885,2.018178124918846,0.0,37.56086250869464,99.95362856480408
2,2.0506641435940143,4.082825068604372,2.0321609250103574,159.0,316.0,157.0,31.958532456185736,32.23332830570121,0.27479584951547054,1,1.0907086383058626,1.0907086383058626,0.0,845.0,845.0,0.0,23.532958300492925,23.532958300492925,0.0,6.942914118170337,31.80574432808586,19.100515246147197,25.49117659669203,364.82968266830153,20.324778437988602,1,0.0027497141652510493,0.0027497141652510493,0.0,30.0,30.0,0.0,0.7978723218715069,0.7978723218715069,0.0,1,0.0012599801682761091,0.0012599801682761091,0.0,4.0,4.0,0.0,0.4315643048727776,0.4315643048727776,0.0,0.05097743105023216,0.6528953861516412,0.3162507780747631,0.6369311323029185,0.10001455463289305,0.2300267840449778,1,1.1113275137273533,1.1113275137273533,0.0,116.0,116.0,0.0,45.874977280640614,45.874977280640614,0.0,1,2.202990865850296,2.202990865850296,0.0,807.9670668048484,807.9670668048484,0.0,25.822226201275154,25.822226201275154,0.0,7.9057240616535465,36.73052240192056,28.546174498034663,28.71858156886652,814.8840784722445,21.037705310108535,1,0.737883576606774,0.737883576606774,0.0,2375.294444503888,2375.294444503888,0.0,4.8723463787552825,4.8723463787552825,0.0,1,0.11669612056670431,0.11669612056670431,0.0,382.87274506848723,382.87274506848723,0.0,3.215834530841351,3.215834530841351,0.0,0.4451161495035127,4.4424734861878346,1.3995895122013828,4.417073772500174,1.9588508026641045,2.082002134438197,69.76582425226061,94.7136563876652,99.95362856480408
1,2.67564655244043,2.67564655244043,0.0,624.0,624.0,0.0,27.3571022439006,27.3571022439006,0.0,1,1.0761620092885202,1.0761620092885202,0.0,795.204431534406,795.204431534406,0.0,21.819019989376216,21.819019989376216,0.0,8.093241406694878,28.179125037921818,18.76443400769498,23.62596713678929,352.10398362913986,20.315250240578614,1,0.19767809605712505,0.19767809605712505,0.0,1730.5896451879676,1730.5896451879676,0.0,0.8722373848383788,0.8722373848383788,0.0,1,0.0013828416967630597,0.0013828416967630597,0.0,2.0,2.0,0.0,0.40103277713024954,0.40103277713024954,0.0,0.04459010633937134,0.6384417431270561,0.2785728585060713,0.6013797100816927,0.0776028374962436,0.2270361692391018,1,1.5774894655673606,1.5774894655673606,0.0,372.0,372.0,0.0,46.95603752114521,46.95603752114521,0.0,1,19.718742138336864,19.718742138336864,0.0,3922.439451121173,3922.439451121173,0.0,27.037333409455677,27.037333409455677,0.0,7.308629925118052,39.99778776602632,27.623525182176596,36.35875621942528,763.0591434903445,24.03299552742593,1,5.342237668695421,5.342237668695421,0.0,2815.3639138397466,2815.3639138397466,0.0,11.017826316048144,11.017826316048144,0.0,1,0.1922128691985474,0.1922128691985474,0.0,676.0,676.0,0.0,4.041085769669718,4.041085769669718,0.0,1.027702089009582,7.322615955313423,3.4047683351518274,6.653597298722906,11.592447416052547,3.2006062069949053,70.64688152098307,99.95362856480408,99.95362856480408
1,0.052537103106928384,0.052537103106928384,0.0,8.0,8.0,0.0,32.19257089168336,32.19257089168336,0.0,1,0.7255619587553852,0.7255619587553852,0.0,572.0,572.0,0.0,21.525757571638785,21.525757571638785,0.0,4.405043033687133,33.08613863928347,19.71892285143734,27.652160639777634,388.8359184209378,20.40825528139033,1,0.0007083037578416995,0.0007083037578416995,0.0,4.0,4.0,0.0,0.8741911560399229,0.8741911560399229,0.0,1,0.05983476663972909,0.05983476663972909,0.0,701.8394061141678,701.8394061141678,0.0,0.6424372824974889,0.6424372824974889,0.0,0.04285874156362955,0.6883354619213693,0.22092764716513652,0.7378905997674279,0.04880902528192306,0.2855733727293893,1,78.11064827959959,78.11064827959959,0.0,2489.1195140017935,2489.1195140017935,0.0,256.8185793154766,256.8185793154766,0.0,1,0.11972208671099338,0.11972208671099338,0.0,44.0,44.0,0.0,49.792856871925935,49.792856871925935,0.0,16.839318438677946,162.71501330428055,92.3191908234913,171.78336678764458,8522.832994304199,45.040976005803195,2,0.00045680176858953203,0.0007068778808703158,0.00025007611228078375,2.0,2.0,0.0,3.6106917947243775,3.8602421158105935,0.249550321086216,2,0.12999111901733595,0.25962230840188427,0.12963118938454832,1060.8100649577418,2117.6201299154836,1056.8100649577418,2.762958912961075,2.712331005852338,0.05062790710873677,0.2598746614439317,3.115111866460536,0.661230907868242,3.060280666942251,0.4372263135202596,2.0397772020502005,85.04521214931601,99.95362856480408,99.95362856480408
1,2.7453769432947652,2.7453769432947652,0.0,3012.160865481791,3012.160865481791,0.0,29.44256868072211,29.44256868072211,0.0,1,1.6666497245410525,1.6666497245410525,0.0,2201.8066280360026,2201.8066280360026,0.0,26.697191737427346,26.697191737427346,0.0,9.012977972925182,32.7103684946795,26.199591212549738,27.75800719118782,686.4185797047135,24.938147810076156,2,0.014036233314375757,0.02136229219018526,0.007326058875809505,796.4805119273219,1472.9610238546438,676.4805119273219,0.7873520059184433,0.7922078905877208,0.004855884669277444,1,0.04135715579066157,0.04135715579066157,0.0,2849.4059406074166,2849.4059406074166,0.0,0.7310237503214575,0.7310237503214575,0.0,0.035686285703223,0.7068956271730258,0.175777240240055,0.7616707014015591,0.03089763818641001,0.31976598941951007,2,1.9190106397266788,3.818085324348999,1.8990746846223203,356.79697188408636,709.5939437681727,352.79697188408636,227.07316670533973,227.61457088963027,0.5414041842905419,1,0.04681561023173231,0.04681561023173231,0.0,2.0,2.0,0.0,181.42752609747063,181.42752609747063,0.0,17.99048535381303,209.1602749913671,60.62945213982291,204.61426721266133,3675.9304667750766,173.44446519289826,1,0.09872678814338975,0.09872678814338975,0.0,1861.0640087712056,1861.0640087712056,0.0,2.935253608144957,2.935253608144957,0.0,1,0.09032126224307735,0.09032126224307735,0.0,1245.4254144854908,1245.4254144854908,0.0,2.7171510840049224,2.7171510840049224,0.0,0.17323722250544407,2.843188633755789,0.37454064745192117,2.8282371132757995,0.14028069659370432,2.3350418569599576,99.95362856480408,99.95362856480408,99.95362856480408
1,0.01824823997214864,0.01824823997214864,0.0,38.0,38.0,0.0,27.952768227186585,27.952768227186585,0.0,1,2.390472113317763,2.390472113317763,0.0,2710.5027085361553,2710.5027085361553,0.0,21.846760549286476,21.846760549286476,0.0,3.8048278758717458,25.250600831617323,6.869825011022668,23.810870294358143,47.1944956820726,20.566817930467618,1,0.09469905045381033,0.09469905045381033,0.0,3588.665120124313,3588.665120124313,0.0,0.7658014655947172,0.7658014655947172,0.0,1,0.07385343885115792,0.07385343885115792,0.0,1440.6713557580672,1440.6713557580672,0.0,0.6706999730691074,0.6706999730691074,0.0,0.027716414602330913,0.6748507407845333,0.17255955122952318,0.7327755765727294,0.029776798720534438,0.3065605258947751,1,0.08083644050839212,0.08083644050839212,0.0,2.0,2.0,0.0,234.81504009586448,234.81504009586448,0.0,1,29.91748275050078,29.91748275050078,0.0,2357.931613492444,2357.931613492444,0.0,111.24719074373353,111.24719074373353,0.0,9.91766014329087,156.44211457423268,46.82854573342727,143.70802398613682,2192.9126955076895,101.13128409528233,2,0.002871869217784928,0.003308521216719651,0.00043665199893472284,17.0,28.0,11.0,3.0300087151800117,3.082275589492637,0.05226687431262533,1,0.8959360044191862,0.8959360044191862,0.0,4084.4035595354753,4084.4035595354753,0.0,2.087986280270502,2.087986280270502,0.0,0.20989184519716972,2.5530527133553202,0.6094426083739695,2.441842535756557,0.3714202929016675,1.8836939156896972,97.26408532344077,99.95362856480408,99.95362856480408
1,2.5091335420724405,2.5091335420724405,0.0,2030.2157080351008,2030.2157080351008,0.0,27.358510821874347,27.358510821874347,0.0,1,0.8133779417961406,0.8133779417961406,0.0,1733.0727592398116,1733.0727592398116,0.0,21.874111678046077,21.874111678046077,0.0,19.35492874351966,31.59449793280891,119.955701746035,24.2783072294642,14389.370381383706,20.564977193030312,1,0.04196235416840444,0.04196235416840444,0.0,3386.196076199473,3386.196076199473,0.0,0.5682345051166385,0.5682345051166385,0.0,1,0.018045728612821943,0.018045728612821943,0.0,328.38105038843617,328.38105038843617,0.0,0.502587648530312,0.502587648530312,0.0,0.03729097891086997,0.5371560556429053,0.17593485133342562,0.5440711818900994,0.03095307191371457,0.2690018167575957,1,8.107693277277463,8.107693277277463,0.0,1017.2384849934272,1017.2384849934272,0.0,163.9496475955927,163.9496475955927,0.0,1,0.8387088190263796,0.8387088190263796,0.0,346.1786850875509,346.1786850875509,0.0,94.32891806039632,94.32891806039632,0.0,44.321189324363246,137.38514605363963,234.21747712190228,122.60005425151196,54857.82658934881,87.93735171912415,1,0.17178653376468045,0.17178653376468045,0.0,2222.80162454707,2222.80162454707,0.0,2.861407312694327,2.861407312694327,0.0,1,0.0023910841635323976,0.0023910841635323976,0.0,36.0,36.0,0.0,2.044849768419929,2.044849768419929,0.0,96.566931258333,164.92282817860112,697.2275867113262,2.541782629747764,486126.3076713,1.882173158301661,97.77417111059587,93.60074194296314,99.95362856480408
2,0.25954317047164643,0.46168131529536893,0.2021381448237225,272.0,494.0,222.0,26.35890215794631,26.631471074811728,0.27256891686541707,2,1.3188441377635982,2.5942369191935697,1.2753927814299715,1792.4853356297322,3546.9706712594643,1754.4853356297322,23.895776394141365,23.492096321887324,0.40368007225404057,7.551635598954188,27.171222622245892,19.610303743380573,25.190143279308984,384.56401290764614,22.323428991386784,1,0.03431559812350404,0.03431559812350404,0.0,1564.5451913429747,1564.5451913429747,0.0,0.6563474159883905,0.6563474159883905,0.0,1,0.011253568112103207,0.011253568112103207,0.0,767.5039068548308,767.5039068548308,0.0,0.4443740993252927,0.4443740993252927,0.0,0.02887710637438244,0.5218599506098053,0.13412093676967116,0.4968464153503072,0.017988425679974128,0.2861767750131369,2,0.10675169186218625,0.1088768018350379,0.0021251099728516465,4.0,4.0,0.0,172.61612484298848,173.04751579732635,0.4313909543378571,2,15.31506091581646,27.179307897715944,11.864246981899484,2423.015461528352,4279.87409334057,1856.8586318122182,147.24953260134907,145.5562577657962,1.6932748355528844,21.046152505393945,163.05230000789982,49.24527217190006,157.10111606233954,2425.0968312845143,117.09787970648483,1,0.4760339633563402,0.4760339633563402,0.0,2177.4999871357286,2177.4999871357286,0.0,3.668926240956909,3.668926240956909,0.0,2,0.24651358945295843,0.4523597039505334,0.20584611449757495,1343.386247640897,2243.4328141680826,900.0465665271856,3.003566884222352,2.9463539354592116,0.057212948763140314,0.3915977323064924,3.383883119147394,0.7331867287825612,3.274324947454204,0.537562779262873,2.3764548109705506,99.95362856480408,99.95362856480408,99.95362856480408
1,5.424153671735386,5.424153671735386,0.0,4257.527700340189,4257.527700340189,0.0,35.51461936697734,35.51461936697734,0.0,1,0.008038070711830159,0.008038070711830159,0.0,2.0,2.0,0.0,30.090465695241956,30.090465695241956,0.0,10.517070976123527,36.17548886168764,42.18775797110272,31.41318628980092,1779.806922628341,24.25206688557895,1,0.0022860301218853296,0.0022860301218853296,0.0,100.0,100.0,0.0,0.66392354386585,0.66392354386585,0.0,1,0.006271172307100559,0.006271172307100559,0.0,168.0,168.0,0.0,0.40637063881131574,0.40637063881131574,0.0,0.04277142689746787,0.5357422156864361,0.1755029426899392,0.5074180129534224,0.030801282892828092,0.27800397664052057,2,31.01429016139336,48.243816488929355,17.229526327535993,1938.472168815121,3207.824257571786,1269.352088756665,216.1304311502949,219.07346939826726,2.9430382479723676,1,2.3656304967044406,2.3656304967044406,0.0,16.0,16.0,0.0,122.38037366058708,122.38037366058708,0.0,41.952973938613574,198.19451627939486,109.6047217940721,187.7551574536447,12013.195039555945,94.55649555360455,2,0.5790007632498078,1.0460044994795483,0.46700373622974056,2161.84102257984,3859.3699085902354,1697.5288860103958,3.9704980668463414,4.099038817978675,0.12854075113233376,1,0.01830014466097829,0.01830014466097829,0.0,64.0,64.0,0.0,2.9524190196292937,2.9524190196292937,0.0,0.5145511794825222,3.6917776747414117,1.025572535554103,3.530853055134169,1.0517990256828718,2.307816818132455,99.95362856480408,99.95362856480408,99.95362856480408
1,0.06864714460077082,0.06864714460077082,0.0,16.0,16.0,0.0,24.61038311106575,24.61038311106575,0.0,1,0.9550758867190616,0.9550758867190616,0.0,2418.297254764178,2418.297254764178,0.0,21.05592023654701,21.05592023654701,0.0,13.88218857072542,26.11792419344088,52.48091107380998,21.79651539995176,2754.2460271371506,20.19164728890568,1,0.08147190704949042,0.08147190704949042,0.0,3605.9462455355947,3605.9462455355947,0.0,0.5399355996183478,0.5399355996183478,0.0,1,0.01120673365926872,0.01120673365926872,0.0,128.0,128.0,0.0,0.4528077898809117,0.4528077898809117,0.0,0.03062884615899582,0.4933201215198973,0.12035127793688385,0.516711022915489,0.014484430101041066,0.2650892694860458,1,28.776710388206517,28.776710388206517,0.0,3287.3485719107034,3287.3485719107034,0.0,90.46676633593725,90.46676633593725,0.0,1,0.228521985177494,0.228521985177494,0.0,34.0,34.0,0.0,50.829843719270954,50.829843719270954,0.0,44.700852204730445,89.39694594049998,173.3450580820047,68.44387961472599,30048.509161453578,36.39975075604621,2,0.03935293851410626,0.06756883561944926,0.028215897105343002,256.84964133252083,431.69928266504166,174.84964133252083,3.437723210900868,3.5041099605408803,0.06638674964001234,1,0.2845070960074487,0.2845070960074487,0.0,2795.070808655618,2795.070808655618,0.0,2.952628173003381,2.952628173003381,0.0,0.40304888663112215,3.270790063435964,1.1039452768706786,3.179658366169251,1.2186951743250793,2.407801438244397,86.71458381636911,99.95362856480408,99.95362856480408
1,1.2079797443394575,1.2079797443394575,0.0,412.0,412.0,0.0,27.49870473028182,27.49870473028182,0.0,1,1.1026284876295023,1.1026284876295023,0.0,950.0961421785748,950.0961421785748,0.0,22.443303794904786,22.443303794904786,0.0,3.330133114780293,26.36673873332363,8.12709020963812,24.007427465724213,66.04959527559576,20.694812842597177,1,0.01344902091799638,0.01344902091799638,0.0,100.0,100.0,0.0,0.7299202413724077,0.7299202413724077,0.0,1,0.0014807561682044224,0.0014807561682044224,0.0,30.0,30.0,0.0,0.4758468953832653,0.4758468953832653,0.0,0.0324313185626193,0.5516672834706707,0.1804822101521905,0.5216715798488916,0.032573828181419455,0.27719245399600706,1,0.0850524587653183,0.0850524587653183,0.0,4.0,4.0,0.0,106.87258562233065,106.87258562233065,0.0,1,3.324007869216139,3.324007869216139,0.0,244.0,244.0,0.0,47.25670563902724,47.25670563902724,0.0,12.01071072072172,82.9441766605024,31.284533606348802,79.56526526317454,978.7220429667675,38.72429873312996,1,0.0006898074666206178,0.0006898074666206178,0.0,6.0,6.0,0.0,3.111072761771789,3.111072761771789,0.0,1,0.3609880870318656,0.3609880870318656,0.0,2046.8815474819844,2046.8815474819844,0.0,2.7148195328745652,2.7148195328745652,0.0,0.341120604289843,3.0353929486192044,0.6104547592260424,2.9687179088567768,0.3726550130617254,2.2054180534593955,91.69951309993044,99.95362856480408,99.95362856480408
